mjd,mag,magerr
0.0,0.0,0.05
1.0,0.0,0.05
2.0,0.0,0.05
3.0,0.0,0.05
4.0,3.0,0.05
5.0,4.0,0.05
6.0,5.0,0.05
7.0,6.0,0.05
8.0,6.0,0.05
9.0,6.0,0.05
10.0,6.0,0.05
11.0,6.0,0.05
12.0,6.0,0.05
13.0,6.0,0.05
14.0,8.0,0.05
15.0,8.0,0.05
16.0,8.0,0.05
17.0,8.0,0.05
18.0,8.0,0.05
19.0,10.0,0.05
20.0,10.0,0.05
21.0,13.0,0.05
22.0,13.0,0.05
23.0,13.0,0.05
24.0,14.0,0.05
25.0,15.0,0.05
26.0,16.0,0.05
27.0,16.0,0.05
28.0,16.0,0.05
29.0,16.0,0.05
30.0,16.0,0.05
31.0,19.0,0.05
32.0,21.0,0.05
33.0,26.0,0.05
34.0,29.0,0.05
35.0,33.0,0.05
36.0,34.0,0.05
37.0,35.0,0.05
38.0,43.0,0.05
39.0,43.0,0.05
40.0,50.0,0.05
41.0,56.0,0.05
42.0,57.0,0.05
43.0,58.0,0.05
44.0,58.0,0.05
45.0,63.0,0.05
46.0,68.0,0.05
47.0,69.0,0.05
48.0,74.0,0.05
49.0,77.0,0.05
50.0,78.0,0.05
51.0,78.0,0.05
52.0,88.0,0.05
53.0,94.0,0.05
54.0,102.0,0.05
55.0,107.0,0.05
56.0,107.0,0.05
57.0,113.0,0.05
58.0,115.0,0.05
59.0,123.0,0.05
60.0,132.0,0.05
61.0,137.0,0.05
62.0,145.0,0.05
63.0,145.0,0.05
64.0,147.0,0.05
65.0,147.0,0.05
66.0,152.0,0.05
67.0,162.0,0.05
68.0,170.0,0.05
69.0,179.0,0.05
70.0,187.0,0.05
71.0,190.0,0.05
72.0,190.0,0.05
73.0,198.0,0.05
74.0,214.0,0.05
75.0,221.0,0.05
76.0,230.0,0.05
77.0,237.0,0.05
78.0,240.0,0.05
79.0,244.0,0.05
80.0,246.0,0.05
81.0,265.0,0.05
82.0,271.0,0.05
83.0,278.0,0.05
84.0,285.0,0.05
85.0,286.0,0.05
86.0,286.0,0.05
87.0,295.0,0.05
88.0,309.0,0.05
89.0,316.0,0.05
90.0,318.0,0.05
91.0,321.0,0.05
92.0,322.0,0.05
93.0,323.0,0.05
94.0,324.0,0.05
95.0,326.0,0.05
96.0,329.0,0.05
97.0,335.0,0.05
98.0,342.0,0.05
99.0,345.0,0.05
100.0,347.0,0.05
101.0,351.0,0.05
102.0,354.0,0.05
103.0,360.0,0.05
104.0,364.0,0.05
105.0,366.0,0.05
106.0,366.0,0.05
107.0,367.0,0.05
108.0,367.0,0.05
109.0,373.0,0.05
110.0,376.0,0.05
111.0,377.0,0.05
112.0,379.0,0.05
113.0,380.0,0.05
114.0,380.0,0.05
115.0,382.0,0.05
116.0,389.0,0.05
117.0,389.0,0.05
118.0,392.0,0.05
119.0,392.0,0.05
