mjd,mag,magerr
0.0,0.0,0.05
1.0,0.0,0.05
2.0,0.0,0.05
3.0,1.0,0.05
4.0,3.0,0.05
5.0,4.0,0.05
6.0,5.0,0.05
7.0,5.0,0.05
8.0,5.0,0.05
9.0,5.0,0.05
10.0,5.0,0.05
11.0,6.0,0.05
12.0,6.0,0.05
13.0,6.0,0.05
14.0,6.0,0.05
15.0,8.0,0.05
16.0,8.0,0.05
17.0,8.0,0.05
18.0,12.0,0.05
19.0,15.0,0.05
20.0,17.0,0.05
21.0,20.0,0.05
22.0,20.0,0.05
23.0,20.0,0.05
24.0,20.0,0.05
25.0,23.0,0.05
26.0,23.0,0.05
27.0,29.0,0.05
28.0,29.0,0.05
29.0,29.0,0.05
30.0,29.0,0.05
31.0,29.0,0.05
32.0,36.0,0.05
33.0,46.0,0.05
34.0,49.0,0.05
35.0,49.0,0.05
36.0,49.0,0.05
37.0,49.0,0.05
38.0,57.0,0.05
39.0,62.0,0.05
40.0,62.0,0.05
41.0,66.0,0.05
42.0,67.0,0.05
43.0,66.0,0.05
44.0,66.0,0.05
45.0,66.0,0.05
46.0,72.0,0.05
47.0,80.0,0.05
48.0,81.0,0.05
49.0,83.0,0.05
50.0,83.0,0.05
51.0,83.0,0.05
52.0,84.0,0.05
53.0,93.0,0.05
54.0,93.0,0.05
55.0,93.0,0.05
56.0,98.0,0.05
57.0,98.0,0.05
58.0,98.0,0.05
59.0,98.0,0.05
60.0,101.0,0.05
61.0,102.0,0.05
62.0,102.0,0.05
63.0,108.0,0.05
64.0,108.0,0.05
65.0,108.0,0.05
66.0,108.0,0.05
67.0,110.0,0.05
68.0,116.0,0.05
69.0,122.0,0.05
70.0,127.0,0.05
71.0,131.0,0.05
72.0,132.0,0.05
73.0,134.0,0.05
74.0,140.0,0.05
75.0,140.0,0.05
76.0,140.0,0.05
77.0,147.0,0.05
78.0,149.0,0.05
79.0,149.0,0.05
80.0,150.0,0.05
81.0,150.0,0.05
82.0,155.0,0.05
83.0,156.0,0.05
84.0,163.0,0.05
85.0,167.0,0.05
86.0,167.0,0.05
87.0,167.0,0.05
88.0,174.0,0.05
89.0,180.0,0.05
90.0,191.0,0.05
91.0,191.0,0.05
92.0,204.0,0.05
93.0,204.0,0.05
94.0,205.0,0.05
95.0,215.0,0.05
96.0,228.0,0.05
97.0,230.0,0.05
98.0,243.0,0.05
99.0,244.0,0.05
100.0,244.0,0.05
101.0,244.0,0.05
102.0,254.0,0.05
103.0,264.0,0.05
104.0,279.0,0.05
105.0,291.0,0.05
106.0,294.0,0.05
107.0,294.0,0.05
108.0,307.0,0.05
109.0,316.0,0.05
110.0,324.0,0.05
111.0,327.0,0.05
112.0,327.0,0.05
113.0,327.0,0.05
114.0,327.0,0.05
115.0,329.0,0.05
116.0,341.0,0.05
117.0,341.0,0.05
118.0,342.0,0.05
119.0,342.0,0.05
