mjd,mag,magerr
0.0,0.0,0.05
1.0,4.0,0.05
2.0,6.0,0.05
3.0,9.0,0.05
4.0,14.0,0.05
5.0,17.0,0.05
6.0,25.0,0.05
7.0,29.0,0.05
8.0,34.0,0.05
9.0,36.0,0.05
10.0,40.0,0.05
11.0,41.0,0.05
12.0,43.0,0.05
13.0,45.0,0.05
14.0,50.0,0.05
15.0,52.0,0.05
16.0,53.0,0.05
17.0,55.0,0.05
18.0,57.0,0.05
19.0,65.0,0.05
20.0,72.0,0.05
21.0,78.0,0.05
22.0,81.0,0.05
23.0,85.0,0.05
24.0,89.0,0.05
25.0,93.0,0.05
26.0,95.0,0.05
27.0,98.0,0.05
28.0,102.0,0.05
29.0,105.0,0.05
30.0,107.0,0.05
31.0,109.0,0.05
32.0,110.0,0.05
33.0,112.0,0.05
34.0,119.0,0.05
35.0,126.0,0.05
36.0,129.0,0.05
37.0,131.0,0.05
38.0,136.0,0.05
39.0,140.0,0.05
40.0,142.0,0.05
41.0,149.0,0.05
42.0,155.0,0.05
43.0,163.0,0.05
44.0,170.0,0.05
45.0,175.0,0.05
46.0,183.0,0.05
47.0,187.0,0.05
48.0,197.0,0.05
49.0,207.0,0.05
50.0,214.0,0.05
51.0,227.0,0.05
52.0,233.0,0.05
53.0,245.0,0.05
54.0,253.0,0.05
55.0,264.0,0.05
56.0,272.0,0.05
57.0,279.0,0.05
58.0,289.0,0.05
59.0,301.0,0.05
60.0,321.0,0.05
61.0,331.0,0.05
62.0,345.0,0.05
63.0,356.0,0.05
64.0,371.0,0.05
65.0,383.0,0.05
66.0,388.0,0.05
67.0,407.0,0.05
68.0,432.0,0.05
69.0,460.0,0.05
70.0,478.0,0.05
71.0,495.0,0.05
72.0,514.0,0.05
73.0,523.0,0.05
74.0,541.0,0.05
75.0,570.0,0.05
76.0,594.0,0.05
77.0,620.0,0.05
78.0,637.0,0.05
79.0,657.0,0.05
80.0,673.0,0.05
81.0,692.0,0.05
82.0,720.0,0.05
83.0,749.0,0.05
84.0,776.0,0.05
85.0,805.0,0.05
86.0,830.0,0.05
87.0,846.0,0.05
88.0,878.0,0.05
89.0,899.0,0.05
90.0,941.0,0.05
91.0,968.0,0.05
92.0,995.0,0.05
93.0,1021.0,0.05
94.0,1043.0,0.05
95.0,1051.0,0.05
96.0,1081.0,0.05
97.0,1105.0,0.05
98.0,1137.0,0.05
99.0,1169.0,0.05
100.0,1193.0,0.05
101.0,1225.0,0.05
102.0,1254.0,0.05
103.0,1279.0,0.05
104.0,1308.0,0.05
105.0,1328.0,0.05
106.0,1361.0,0.05
107.0,1383.0,0.05
108.0,1399.0,0.05
109.0,1424.0,0.05
110.0,1451.0,0.05
111.0,1492.0,0.05
112.0,1516.0,0.05
113.0,1537.0,0.05
114.0,1558.0,0.05
115.0,1573.0,0.05
116.0,1596.0,0.05
117.0,1623.0,0.05
118.0,1651.0,0.05
119.0,1678.0,0.05
120.0,1693.0,0.05
121.0,1718.0,0.05
122.0,1744.0,0.05
123.0,1772.0,0.05
124.0,1800.0,0.05
125.0,1822.0,0.05
126.0,1839.0,0.05
127.0,1858.0,0.05
128.0,1865.0,0.05
129.0,1880.0,0.05
130.0,1895.0,0.05
131.0,1908.0,0.05
132.0,1927.0,0.05
133.0,1943.0,0.05
134.0,1973.0,0.05
135.0,1998.0,0.05
136.0,2011.0,0.05
137.0,2028.0,0.05
138.0,2052.0,0.05
139.0,2073.0,0.05
140.0,2085.0,0.05
141.0,2085.0,0.05
142.0,2085.0,0.05
143.0,2085.0,0.05
144.0,2143.0,0.05
145.0,2155.0,0.05
146.0,2172.0,0.05
147.0,2183.0,0.05
148.0,2212.0,0.05
149.0,2243.0,0.05
150.0,2245.0,0.05
151.0,2262.0,0.05
152.0,2277.0,0.05
153.0,2309.0,0.05
154.0,2333.0,0.05
155.0,2354.0,0.05
156.0,2367.0,0.05
157.0,2377.0,0.05
158.0,2385.0,0.05
159.0,2412.0,0.05
160.0,2424.0,0.05
161.0,2438.0,0.05
162.0,2457.0,0.05
163.0,2482.0,0.05
164.0,2489.0,0.05
165.0,2509.0,0.05
166.0,2533.0,0.05
167.0,2553.0,0.05
168.0,2576.0,0.05
169.0,2590.0,0.05
170.0,2602.0,0.05
171.0,2620.0,0.05
172.0,2625.0,0.05
173.0,2643.0,0.05
174.0,2661.0,0.05
175.0,2675.0,0.05
176.0,2690.0,0.05
177.0,2693.0,0.05
178.0,2713.0,0.05
179.0,2717.0,0.05
180.0,2731.0,0.05
181.0,2744.0,0.05
182.0,2762.0,0.05
183.0,2771.0,0.05
184.0,2780.0,0.05
185.0,2792.0,0.05
186.0,2809.0,0.05
187.0,2823.0,0.05
188.0,2835.0,0.05
189.0,2847.0,0.05
190.0,2855.0,0.05
191.0,2869.0,0.05
192.0,2875.0,0.05
193.0,2885.0,0.05
194.0,2896.0,0.05
195.0,2911.0,0.05
196.0,2911.0,0.05
197.0,2923.0,0.05
198.0,2929.0,0.05
199.0,2934.0,0.05
200.0,2940.0,0.05
201.0,2946.0,0.05
202.0,2955.0,0.05
203.0,2960.0,0.05
204.0,2968.0,0.05
205.0,2975.0,0.05
206.0,2978.0,0.05
207.0,2983.0,0.05
208.0,2985.0,0.05
209.0,2988.0,0.05
210.0,2992.0,0.05
211.0,2997.0,0.05
212.0,2999.0,0.05
213.0,3000.0,0.05
214.0,3002.0,0.05
215.0,3007.0,0.05
216.0,3023.0,0.05
217.0,3026.0,0.05
218.0,3035.0,0.05
219.0,3037.0,0.05
220.0,3041.0,0.05
221.0,3041.0,0.05
222.0,3043.0,0.05
223.0,3047.0,0.05
224.0,3050.0,0.05
225.0,3052.0,0.05
226.0,3054.0,0.05
227.0,3056.0,0.05
228.0,3057.0,0.05
229.0,3060.0,0.05
230.0,3064.0,0.05
231.0,3061.0,0.05
232.0,3062.0,0.05
233.0,3062.0,0.05
234.0,3065.0,0.05
