mjd,mag,magerr
0.0,0.0,0.05
1.0,0.0,0.05
2.0,2.0,0.05
3.0,2.0,0.05
4.0,2.0,0.05
5.0,2.0,0.05
6.0,2.0,0.05
7.0,2.0,0.05
8.0,2.0,0.05
9.0,7.0,0.05
10.0,8.0,0.05
11.0,9.0,0.05
12.0,13.0,0.05
13.0,19.0,0.05
14.0,21.0,0.05
15.0,21.0,0.05
16.0,21.0,0.05
17.0,25.0,0.05
18.0,30.0,0.05
19.0,38.0,0.05
20.0,39.0,0.05
21.0,47.0,0.05
22.0,47.0,0.05
23.0,51.0,0.05
24.0,64.0,0.05
25.0,66.0,0.05
26.0,66.0,0.05
27.0,68.0,0.05
28.0,68.0,0.05
29.0,68.0,0.05
30.0,71.0,0.05
31.0,88.0,0.05
32.0,99.0,0.05
33.0,103.0,0.05
34.0,110.0,0.05
35.0,115.0,0.05
36.0,115.0,0.05
37.0,124.0,0.05
38.0,127.0,0.05
39.0,139.0,0.05
40.0,144.0,0.05
41.0,148.0,0.05
42.0,154.0,0.05
43.0,154.0,0.05
44.0,157.0,0.05
45.0,163.0,0.05
46.0,170.0,0.05
47.0,178.0,0.05
48.0,182.0,0.05
49.0,190.0,0.05
50.0,190.0,0.05
51.0,199.0,0.05
52.0,207.0,0.05
53.0,208.0,0.05
54.0,208.0,0.05
55.0,208.0,0.05
56.0,213.0,0.05
57.0,213.0,0.05
58.0,214.0,0.05
59.0,219.0,0.05
60.0,226.0,0.05
61.0,226.0,0.05
62.0,226.0,0.05
63.0,236.0,0.05
64.0,236.0,0.05
65.0,242.0,0.05
66.0,253.0,0.05
67.0,257.0,0.05
68.0,266.0,0.05
69.0,272.0,0.05
70.0,275.0,0.05
71.0,275.0,0.05
72.0,278.0,0.05
73.0,278.0,0.05
74.0,284.0,0.05
75.0,293.0,0.05
76.0,293.0,0.05
77.0,296.0,0.05
78.0,296.0,0.05
79.0,296.0,0.05
80.0,296.0,0.05
81.0,298.0,0.05
82.0,301.0,0.05
83.0,305.0,0.05
84.0,309.0,0.05
85.0,309.0,0.05
86.0,309.0,0.05
87.0,310.0,0.05
88.0,310.0,0.05
89.0,311.0,0.05
90.0,311.0,0.05
91.0,311.0,0.05
92.0,311.0,0.05
93.0,311.0,0.05
94.0,314.0,0.05
95.0,315.0,0.05
96.0,317.0,0.05
97.0,319.0,0.05
98.0,322.0,0.05
99.0,322.0,0.05
100.0,322.0,0.05
101.0,322.0,0.05
102.0,322.0,0.05
103.0,326.0,0.05
104.0,326.0,0.05
105.0,328.0,0.05
106.0,328.0,0.05
107.0,329.0,0.05
108.0,332.0,0.05
109.0,334.0,0.05
110.0,336.0,0.05
111.0,339.0,0.05
112.0,342.0,0.05
113.0,342.0,0.05
114.0,342.0,0.05
115.0,349.0,0.05
116.0,350.0,0.05
117.0,351.0,0.05
118.0,351.0,0.05
119.0,352.0,0.05
