mjd,mag,magerr
0.0,0.0,0.05
1.0,0.0,0.05
2.0,0.0,0.05
3.0,0.0,0.05
4.0,0.0,0.05
5.0,1.0,0.05
6.0,1.0,0.05
7.0,1.0,0.05
8.0,2.0,0.05
9.0,2.0,0.05
10.0,5.0,0.05
11.0,5.0,0.05
12.0,5.0,0.05
13.0,5.0,0.05
14.0,5.0,0.05
15.0,9.0,0.05
16.0,9.0,0.05
17.0,10.0,0.05
18.0,12.0,0.05
19.0,14.0,0.05
20.0,17.0,0.05
21.0,18.0,0.05
22.0,18.0,0.05
23.0,18.0,0.05
24.0,22.0,0.05
25.0,23.0,0.05
26.0,23.0,0.05
27.0,23.0,0.05
28.0,23.0,0.05
29.0,25.0,0.05
30.0,26.0,0.05
31.0,27.0,0.05
32.0,35.0,0.05
33.0,35.0,0.05
34.0,39.0,0.05
35.0,39.0,0.05
36.0,40.0,0.05
37.0,40.0,0.05
38.0,40.0,0.05
39.0,40.0,0.05
40.0,43.0,0.05
41.0,43.0,0.05
42.0,43.0,0.05
43.0,43.0,0.05
44.0,55.0,0.05
45.0,55.0,0.05
46.0,55.0,0.05
47.0,56.0,0.05
48.0,64.0,0.05
49.0,64.0,0.05
50.0,66.0,0.05
51.0,66.0,0.05
52.0,74.0,0.05
53.0,74.0,0.05
54.0,74.0,0.05
55.0,74.0,0.05
56.0,79.0,0.05
57.0,79.0,0.05
58.0,79.0,0.05
59.0,79.0,0.05
60.0,93.0,0.05
61.0,96.0,0.05
62.0,96.0,0.05
63.0,98.0,0.05
64.0,98.0,0.05
65.0,98.0,0.05
66.0,105.0,0.05
67.0,104.0,0.05
68.0,107.0,0.05
69.0,113.0,0.05
70.0,125.0,0.05
71.0,132.0,0.05
72.0,134.0,0.05
73.0,135.0,0.05
74.0,139.0,0.05
75.0,139.0,0.05
76.0,141.0,0.05
77.0,143.0,0.05
78.0,143.0,0.05
79.0,143.0,0.05
80.0,144.0,0.05
81.0,145.0,0.05
82.0,151.0,0.05
83.0,156.0,0.05
84.0,162.0,0.05
85.0,165.0,0.05
86.0,165.0,0.05
87.0,165.0,0.05
88.0,167.0,0.05
89.0,170.0,0.05
90.0,172.0,0.05
91.0,172.0,0.05
92.0,178.0,0.05
93.0,178.0,0.05
94.0,178.0,0.05
95.0,184.0,0.05
96.0,190.0,0.05
97.0,190.0,0.05
98.0,192.0,0.05
99.0,193.0,0.05
100.0,193.0,0.05
101.0,193.0,0.05
102.0,198.0,0.05
103.0,198.0,0.05
104.0,199.0,0.05
105.0,200.0,0.05
106.0,201.0,0.05
107.0,201.0,0.05
108.0,203.0,0.05
109.0,207.0,0.05
110.0,209.0,0.05
111.0,209.0,0.05
112.0,210.0,0.05
113.0,210.0,0.05
114.0,213.0,0.05
115.0,213.0,0.05
116.0,215.0,0.05
117.0,216.0,0.05
118.0,215.0,0.05
119.0,215.0,0.05
