mjd,mag,magerr
0.0,1.0,0.05
1.0,2.0,0.05
2.0,2.0,0.05
3.0,1.0,0.05
4.0,1.0,0.05
5.0,1.0,0.05
6.0,0.0,0.05
7.0,2.0,0.05
8.0,2.0,0.05
9.0,2.0,0.05
10.0,4.0,0.05
11.0,4.0,0.05
12.0,4.0,0.05
13.0,17.0,0.05
14.0,18.0,0.05
15.0,18.0,0.05
16.0,18.0,0.05
17.0,19.0,0.05
18.0,19.0,0.05
19.0,20.0,0.05
20.0,21.0,0.05
21.0,23.0,0.05
22.0,25.0,0.05
23.0,25.0,0.05
24.0,25.0,0.05
25.0,25.0,0.05
26.0,25.0,0.05
27.0,25.0,0.05
28.0,25.0,0.05
29.0,25.0,0.05
30.0,26.0,0.05
31.0,32.0,0.05
32.0,32.0,0.05
33.0,33.0,0.05
34.0,35.0,0.05
35.0,37.0,0.05
36.0,37.0,0.05
37.0,37.0,0.05
38.0,41.0,0.05
39.0,47.0,0.05
40.0,48.0,0.05
41.0,48.0,0.05
42.0,48.0,0.05
43.0,48.0,0.05
44.0,48.0,0.05
45.0,47.0,0.05
46.0,49.0,0.05
47.0,54.0,0.05
48.0,55.0,0.05
49.0,55.0,0.05
50.0,56.0,0.05
51.0,58.0,0.05
52.0,59.0,0.05
53.0,62.0,0.05
54.0,70.0,0.05
55.0,76.0,0.05
56.0,76.0,0.05
57.0,76.0,0.05
58.0,76.0,0.05
59.0,81.0,0.05
60.0,97.0,0.05
61.0,97.0,0.05
62.0,99.0,0.05
63.0,100.0,0.05
64.0,100.0,0.05
65.0,101.0,0.05
66.0,110.0,0.05
67.0,126.0,0.05
68.0,134.0,0.05
69.0,140.0,0.05
70.0,152.0,0.05
71.0,165.0,0.05
72.0,166.0,0.05
73.0,170.0,0.05
74.0,184.0,0.05
75.0,193.0,0.05
76.0,199.0,0.05
77.0,215.0,0.05
78.0,222.0,0.05
79.0,225.0,0.05
80.0,229.0,0.05
81.0,241.0,0.05
82.0,266.0,0.05
83.0,272.0,0.05
84.0,284.0,0.05
85.0,285.0,0.05
86.0,285.0,0.05
87.0,294.0,0.05
88.0,314.0,0.05
89.0,321.0,0.05
90.0,330.0,0.05
91.0,339.0,0.05
92.0,348.0,0.05
93.0,348.0,0.05
94.0,360.0,0.05
95.0,372.0,0.05
96.0,383.0,0.05
97.0,392.0,0.05
98.0,398.0,0.05
99.0,407.0,0.05
100.0,411.0,0.05
101.0,413.0,0.05
102.0,426.0,0.05
103.0,436.0,0.05
104.0,451.0,0.05
105.0,464.0,0.05
106.0,475.0,0.05
107.0,475.0,0.05
108.0,477.0,0.05
109.0,492.0,0.05
110.0,505.0,0.05
111.0,513.0,0.05
112.0,517.0,0.05
113.0,523.0,0.05
114.0,523.0,0.05
115.0,535.0,0.05
116.0,564.0,0.05
117.0,597.0,0.05
118.0,611.0,0.05
119.0,617.0,0.05
120.0,621.0,0.05
121.0,621.0,0.05
122.0,626.0,0.05
123.0,668.0,0.05
124.0,677.0,0.05
125.0,685.0,0.05
126.0,694.0,0.05
127.0,697.0,0.05
128.0,698.0,0.05
129.0,709.0,0.05
130.0,724.0,0.05
131.0,735.0,0.05
132.0,745.0,0.05
133.0,752.0,0.05
134.0,756.0,0.05
135.0,756.0,0.05
136.0,762.0,0.05
137.0,762.0,0.05
138.0,764.0,0.05
139.0,766.0,0.05
140.0,768.0,0.05
141.0,773.0,0.05
142.0,773.0,0.05
143.0,778.0,0.05
144.0,790.0,0.05
145.0,798.0,0.05
146.0,799.0,0.05
147.0,802.0,0.05
148.0,802.0,0.05
149.0,802.0,0.05
150.0,804.0,0.05
151.0,815.0,0.05
152.0,823.0,0.05
153.0,828.0,0.05
154.0,829.0,0.05
155.0,829.0,0.05
156.0,829.0,0.05
157.0,829.0,0.05
158.0,832.0,0.05
159.0,832.0,0.05
160.0,833.0,0.05
161.0,831.0,0.05
162.0,831.0,0.05
163.0,831.0,0.05
164.0,832.0,0.05
165.0,832.0,0.05
166.0,835.0,0.05
167.0,840.0,0.05
168.0,842.0,0.05
169.0,842.0,0.05
170.0,842.0,0.05
171.0,841.0,0.05
172.0,842.0,0.05
173.0,842.0,0.05
174.0,842.0,0.05
175.0,845.0,0.05
176.0,845.0,0.05
177.0,845.0,0.05
178.0,846.0,0.05
179.0,846.0,0.05
180.0,848.0,0.05
181.0,850.0,0.05
182.0,851.0,0.05
183.0,851.0,0.05
184.0,851.0,0.05
185.0,851.0,0.05
186.0,851.0,0.05
187.0,851.0,0.05
188.0,854.0,0.05
189.0,854.0,0.05
190.0,854.0,0.05
191.0,854.0,0.05
192.0,854.0,0.05
193.0,856.0,0.05
194.0,858.0,0.05
195.0,860.0,0.05
196.0,863.0,0.05
197.0,863.0,0.05
198.0,863.0,0.05
199.0,863.0,0.05
200.0,865.0,0.05
201.0,865.0,0.05
202.0,867.0,0.05
203.0,868.0,0.05
204.0,868.0,0.05
205.0,868.0,0.05
206.0,868.0,0.05
207.0,869.0,0.05
208.0,869.0,0.05
209.0,867.0,0.05
210.0,867.0,0.05
211.0,867.0,0.05
212.0,867.0,0.05
213.0,867.0,0.05
214.0,866.0,0.05
215.0,869.0,0.05
216.0,869.0,0.05
217.0,871.0,0.05
218.0,871.0,0.05
219.0,871.0,0.05
220.0,872.0,0.05
221.0,872.0,0.05
