mjd,mag,magerr
0.0,0.0,0.05
1.0,0.0,0.05
2.0,0.0,0.05
3.0,5.0,0.05
4.0,5.0,0.05
5.0,11.0,0.05
6.0,13.0,0.05
7.0,13.0,0.05
8.0,13.0,0.05
9.0,13.0,0.05
10.0,19.0,0.05
11.0,20.0,0.05
12.0,20.0,0.05
13.0,24.0,0.05
14.0,24.0,0.05
15.0,24.0,0.05
16.0,24.0,0.05
17.0,31.0,0.05
18.0,31.0,0.05
19.0,35.0,0.05
20.0,38.0,0.05
21.0,43.0,0.05
22.0,43.0,0.05
23.0,45.0,0.05
24.0,52.0,0.05
25.0,59.0,0.05
26.0,59.0,0.05
27.0,56.0,0.05
28.0,56.0,0.05
29.0,56.0,0.05
30.0,66.0,0.05
31.0,69.0,0.05
32.0,70.0,0.05
33.0,78.0,0.05
34.0,76.0,0.05
35.0,80.0,0.05
36.0,80.0,0.05
37.0,81.0,0.05
38.0,89.0,0.05
39.0,90.0,0.05
40.0,92.0,0.05
41.0,92.0,0.05
42.0,95.0,0.05
43.0,95.0,0.05
44.0,97.0,0.05
45.0,104.0,0.05
46.0,108.0,0.05
47.0,108.0,0.05
48.0,112.0,0.05
49.0,114.0,0.05
50.0,121.0,0.05
51.0,119.0,0.05
52.0,125.0,0.05
53.0,127.0,0.05
54.0,128.0,0.05
55.0,128.0,0.05
56.0,133.0,0.05
57.0,134.0,0.05
58.0,134.0,0.05
59.0,135.0,0.05
60.0,155.0,0.05
61.0,154.0,0.05
62.0,154.0,0.05
63.0,157.0,0.05
64.0,157.0,0.05
65.0,162.0,0.05
66.0,164.0,0.05
67.0,173.0,0.05
68.0,177.0,0.05
69.0,190.0,0.05
70.0,192.0,0.05
71.0,196.0,0.05
72.0,197.0,0.05
73.0,197.0,0.05
74.0,202.0,0.05
75.0,204.0,0.05
76.0,208.0,0.05
77.0,209.0,0.05
78.0,210.0,0.05
79.0,211.0,0.05
80.0,212.0,0.05
81.0,224.0,0.05
82.0,228.0,0.05
83.0,232.0,0.05
84.0,253.0,0.05
85.0,254.0,0.05
86.0,256.0,0.05
87.0,259.0,0.05
88.0,261.0,0.05
89.0,263.0,0.05
90.0,267.0,0.05
91.0,275.0,0.05
92.0,276.0,0.05
93.0,276.0,0.05
94.0,290.0,0.05
95.0,290.0,0.05
96.0,295.0,0.05
97.0,310.0,0.05
98.0,311.0,0.05
99.0,311.0,0.05
100.0,311.0,0.05
101.0,316.0,0.05
102.0,317.0,0.05
103.0,330.0,0.05
104.0,331.0,0.05
105.0,336.0,0.05
106.0,336.0,0.05
107.0,337.0,0.05
108.0,343.0,0.05
109.0,343.0,0.05
110.0,341.0,0.05
111.0,346.0,0.05
112.0,347.0,0.05
113.0,347.0,0.05
114.0,347.0,0.05
115.0,352.0,0.05
116.0,351.0,0.05
117.0,351.0,0.05
118.0,354.0,0.05
119.0,354.0,0.05
120.0,354.0,0.05
121.0,354.0,0.05
122.0,359.0,0.05
123.0,359.0,0.05
124.0,365.0,0.05
125.0,368.0,0.05
126.0,371.0,0.05
127.0,371.0,0.05
128.0,371.0,0.05
129.0,376.0,0.05
130.0,377.0,0.05
131.0,381.0,0.05
132.0,381.0,0.05
133.0,386.0,0.05
134.0,382.0,0.05
135.0,382.0,0.05
136.0,386.0,0.05
137.0,387.0,0.05
138.0,387.0,0.05
139.0,388.0,0.05
140.0,388.0,0.05
141.0,388.0,0.05
142.0,389.0,0.05
143.0,389.0,0.05
144.0,391.0,0.05
145.0,392.0,0.05
146.0,392.0,0.05
147.0,392.0,0.05
148.0,392.0,0.05
149.0,392.0,0.05
150.0,395.0,0.05
151.0,397.0,0.05
152.0,403.0,0.05
153.0,403.0,0.05
154.0,405.0,0.05
155.0,405.0,0.05
156.0,405.0,0.05
157.0,412.0,0.05
158.0,414.0,0.05
159.0,417.0,0.05
160.0,419.0,0.05
161.0,415.0,0.05
162.0,415.0,0.05
163.0,415.0,0.05
164.0,420.0,0.05
165.0,422.0,0.05
166.0,422.0,0.05
167.0,422.0,0.05
168.0,425.0,0.05
169.0,426.0,0.05
170.0,426.0,0.05
171.0,429.0,0.05
172.0,428.0,0.05
173.0,431.0,0.05
174.0,435.0,0.05
175.0,436.0,0.05
176.0,436.0,0.05
177.0,437.0,0.05
178.0,438.0,0.05
179.0,439.0,0.05
180.0,441.0,0.05
181.0,441.0,0.05
182.0,441.0,0.05
183.0,441.0,0.05
184.0,441.0,0.05
185.0,441.0,0.05
186.0,452.0,0.05
187.0,455.0,0.05
188.0,455.0,0.05
189.0,455.0,0.05
190.0,455.0,0.05
191.0,455.0,0.05
192.0,459.0,0.05
193.0,461.0,0.05
194.0,463.0,0.05
195.0,466.0,0.05
196.0,468.0,0.05
197.0,468.0,0.05
198.0,469.0,0.05
199.0,469.0,0.05
200.0,470.0,0.05
201.0,474.0,0.05
202.0,477.0,0.05
203.0,477.0,0.05
204.0,477.0,0.05
205.0,477.0,0.05
206.0,487.0,0.05
207.0,486.0,0.05
208.0,486.0,0.05
209.0,486.0,0.05
210.0,486.0,0.05
211.0,486.0,0.05
212.0,486.0,0.05
213.0,489.0,0.05
214.0,491.0,0.05
215.0,491.0,0.05
216.0,491.0,0.05
217.0,491.0,0.05
218.0,491.0,0.05
219.0,491.0,0.05
220.0,491.0,0.05
221.0,491.0,0.05
