mjd,mag,magerr
0.0,0.0,0.05
1.0,0.0,0.05
2.0,0.0,0.05
3.0,0.0,0.05
4.0,0.0,0.05
5.0,3.0,0.05
6.0,4.0,0.05
7.0,4.0,0.05
8.0,4.0,0.05
9.0,4.0,0.05
10.0,5.0,0.05
11.0,7.0,0.05
12.0,7.0,0.05
13.0,7.0,0.05
14.0,12.0,0.05
15.0,13.0,0.05
16.0,13.0,0.05
17.0,13.0,0.05
18.0,16.0,0.05
19.0,19.0,0.05
20.0,21.0,0.05
21.0,25.0,0.05
22.0,26.0,0.05
23.0,26.0,0.05
24.0,30.0,0.05
25.0,32.0,0.05
26.0,33.0,0.05
27.0,33.0,0.05
28.0,33.0,0.05
29.0,33.0,0.05
30.0,34.0,0.05
31.0,34.0,0.05
32.0,36.0,0.05
33.0,36.0,0.05
34.0,38.0,0.05
35.0,38.0,0.05
36.0,39.0,0.05
37.0,40.0,0.05
38.0,43.0,0.05
39.0,44.0,0.05
40.0,48.0,0.05
41.0,51.0,0.05
42.0,55.0,0.05
43.0,56.0,0.05
44.0,58.0,0.05
45.0,63.0,0.05
46.0,66.0,0.05
47.0,69.0,0.05
48.0,71.0,0.05
49.0,73.0,0.05
50.0,73.0,0.05
51.0,75.0,0.05
52.0,79.0,0.05
53.0,82.0,0.05
54.0,83.0,0.05
55.0,84.0,0.05
56.0,84.0,0.05
57.0,83.0,0.05
58.0,85.0,0.05
59.0,85.0,0.05
60.0,91.0,0.05
61.0,94.0,0.05
62.0,98.0,0.05
63.0,99.0,0.05
64.0,100.0,0.05
65.0,101.0,0.05
66.0,101.0,0.05
67.0,107.0,0.05
68.0,111.0,0.05
69.0,115.0,0.05
70.0,119.0,0.05
71.0,119.0,0.05
72.0,120.0,0.05
73.0,127.0,0.05
74.0,128.0,0.05
75.0,129.0,0.05
76.0,131.0,0.05
77.0,131.0,0.05
78.0,133.0,0.05
79.0,134.0,0.05
80.0,135.0,0.05
81.0,141.0,0.05
82.0,144.0,0.05
83.0,153.0,0.05
84.0,160.0,0.05
85.0,162.0,0.05
86.0,162.0,0.05
87.0,167.0,0.05
88.0,170.0,0.05
89.0,179.0,0.05
90.0,185.0,0.05
91.0,186.0,0.05
92.0,188.0,0.05
93.0,189.0,0.05
94.0,191.0,0.05
95.0,197.0,0.05
96.0,198.0,0.05
97.0,200.0,0.05
98.0,205.0,0.05
99.0,208.0,0.05
100.0,201.0,0.05
101.0,203.0,0.05
102.0,203.0,0.05
103.0,205.0,0.05
104.0,207.0,0.05
105.0,209.0,0.05
106.0,209.0,0.05
107.0,209.0,0.05
108.0,209.0,0.05
109.0,211.0,0.05
110.0,212.0,0.05
111.0,213.0,0.05
112.0,217.0,0.05
113.0,219.0,0.05
114.0,220.0,0.05
115.0,220.0,0.05
116.0,220.0,0.05
117.0,221.0,0.05
118.0,220.0,0.05
119.0,220.0,0.05
