mjd,mag,magerr
0.0,0.0,0.05
1.0,1.0,0.05
2.0,1.0,0.05
3.0,2.0,0.05
4.0,2.0,0.05
5.0,6.0,0.05
6.0,9.0,0.05
7.0,11.0,0.05
8.0,14.0,0.05
9.0,17.0,0.05
10.0,18.0,0.05
11.0,23.0,0.05
12.0,28.0,0.05
13.0,33.0,0.05
14.0,41.0,0.05
15.0,51.0,0.05
16.0,56.0,0.05
17.0,60.0,0.05
18.0,65.0,0.05
19.0,74.0,0.05
20.0,83.0,0.05
21.0,93.0,0.05
22.0,103.0,0.05
23.0,107.0,0.05
24.0,111.0,0.05
25.0,123.0,0.05
26.0,128.0,0.05
27.0,138.0,0.05
28.0,143.0,0.05
29.0,148.0,0.05
30.0,153.0,0.05
31.0,166.0,0.05
32.0,178.0,0.05
33.0,187.0,0.05
34.0,195.0,0.05
35.0,206.0,0.05
36.0,220.0,0.05
37.0,230.0,0.05
38.0,237.0,0.05
39.0,244.0,0.05
40.0,253.0,0.05
41.0,261.0,0.05
42.0,267.0,0.05
43.0,275.0,0.05
44.0,284.0,0.05
45.0,297.0,0.05
46.0,305.0,0.05
47.0,319.0,0.05
48.0,331.0,0.05
49.0,341.0,0.05
50.0,351.0,0.05
51.0,360.0,0.05
52.0,372.0,0.05
53.0,384.0,0.05
54.0,389.0,0.05
55.0,398.0,0.05
56.0,409.0,0.05
57.0,420.0,0.05
58.0,429.0,0.05
59.0,434.0,0.05
60.0,442.0,0.05
61.0,450.0,0.05
62.0,457.0,0.05
63.0,465.0,0.05
64.0,472.0,0.05
65.0,478.0,0.05
66.0,483.0,0.05
67.0,488.0,0.05
68.0,488.0,0.05
69.0,497.0,0.05
70.0,500.0,0.05
71.0,507.0,0.05
72.0,515.0,0.05
73.0,523.0,0.05
74.0,532.0,0.05
75.0,541.0,0.05
76.0,547.0,0.05
77.0,556.0,0.05
78.0,560.0,0.05
79.0,563.0,0.05
80.0,567.0,0.05
81.0,572.0,0.05
82.0,578.0,0.05
83.0,582.0,0.05
84.0,588.0,0.05
85.0,594.0,0.05
86.0,600.0,0.05
87.0,605.0,0.05
88.0,606.0,0.05
89.0,612.0,0.05
90.0,615.0,0.05
91.0,619.0,0.05
92.0,623.0,0.05
93.0,623.0,0.05
94.0,629.0,0.05
95.0,630.0,0.05
96.0,631.0,0.05
97.0,632.0,0.05
98.0,634.0,0.05
99.0,639.0,0.05
100.0,641.0,0.05
101.0,643.0,0.05
102.0,645.0,0.05
103.0,647.0,0.05
104.0,647.0,0.05
105.0,650.0,0.05
106.0,652.0,0.05
107.0,652.0,0.05
108.0,656.0,0.05
109.0,660.0,0.05
110.0,663.0,0.05
111.0,665.0,0.05
112.0,666.0,0.05
113.0,666.0,0.05
114.0,667.0,0.05
115.0,668.0,0.05
116.0,669.0,0.05
117.0,673.0,0.05
118.0,675.0,0.05
119.0,677.0,0.05
120.0,679.0,0.05
121.0,681.0,0.05
122.0,683.0,0.05
123.0,684.0,0.05
124.0,686.0,0.05
125.0,687.0,0.05
126.0,688.0,0.05
127.0,688.0,0.05
128.0,689.0,0.05
129.0,690.0,0.05
130.0,692.0,0.05
131.0,693.0,0.05
132.0,694.0,0.05
133.0,694.0,0.05
134.0,695.0,0.05
135.0,695.0,0.05
136.0,695.0,0.05
137.0,697.0,0.05
138.0,697.0,0.05
139.0,701.0,0.05
140.0,702.0,0.05
141.0,703.0,0.05
142.0,703.0,0.05
143.0,703.0,0.05
144.0,705.0,0.05
145.0,705.0,0.05
146.0,708.0,0.05
147.0,708.0,0.05
148.0,708.0,0.05
149.0,708.0,0.05
150.0,708.0,0.05
151.0,709.0,0.05
152.0,710.0,0.05
153.0,710.0,0.05
154.0,710.0,0.05
155.0,710.0,0.05
156.0,710.0,0.05
157.0,710.0,0.05
158.0,711.0,0.05
159.0,712.0,0.05
160.0,712.0,0.05
161.0,712.0,0.05
162.0,712.0,0.05
163.0,712.0,0.05
164.0,712.0,0.05
165.0,712.0,0.05
166.0,713.0,0.05
167.0,713.0,0.05
168.0,713.0,0.05
169.0,715.0,0.05
170.0,716.0,0.05
171.0,716.0,0.05
172.0,716.0,0.05
173.0,716.0,0.05
174.0,716.0,0.05
175.0,716.0,0.05
176.0,717.0,0.05
177.0,717.0,0.05
178.0,717.0,0.05
179.0,717.0,0.05
180.0,717.0,0.05
181.0,718.0,0.05
182.0,719.0,0.05
183.0,719.0,0.05
184.0,721.0,0.05
185.0,721.0,0.05
186.0,721.0,0.05
187.0,721.0,0.05
188.0,722.0,0.05
189.0,724.0,0.05
190.0,725.0,0.05
191.0,726.0,0.05
192.0,726.0,0.05
193.0,726.0,0.05
194.0,726.0,0.05
195.0,726.0,0.05
196.0,727.0,0.05
197.0,729.0,0.05
198.0,729.0,0.05
199.0,730.0,0.05
200.0,731.0,0.05
201.0,732.0,0.05
202.0,732.0,0.05
203.0,732.0,0.05
204.0,733.0,0.05
205.0,733.0,0.05
206.0,733.0,0.05
207.0,734.0,0.05
208.0,735.0,0.05
209.0,736.0,0.05
210.0,736.0,0.05
211.0,736.0,0.05
212.0,736.0,0.05
213.0,736.0,0.05
214.0,736.0,0.05
215.0,736.0,0.05
216.0,736.0,0.05
217.0,736.0,0.05
218.0,737.0,0.05
219.0,738.0,0.05
220.0,739.0,0.05
221.0,739.0,0.05
222.0,739.0,0.05
223.0,739.0,0.05
224.0,739.0,0.05
225.0,740.0,0.05
226.0,740.0,0.05
227.0,740.0,0.05
228.0,740.0,0.05
229.0,740.0,0.05
230.0,741.0,0.05
231.0,741.0,0.05
232.0,741.0,0.05
233.0,741.0,0.05
234.0,741.0,0.05
235.0,741.0,0.05
236.0,741.0,0.05
237.0,741.0,0.05
238.0,741.0,0.05
239.0,741.0,0.05
240.0,741.0,0.05
241.0,741.0,0.05
242.0,741.0,0.05
243.0,741.0,0.05
244.0,741.0,0.05
245.0,741.0,0.05
