mjd,mag,magerr
0.0,0.0,0.05
1.0,9.0,0.05
2.0,11.0,0.05
3.0,16.0,0.05
4.0,36.0,0.05
5.0,43.0,0.05
6.0,50.0,0.05
7.0,58.0,0.05
8.0,64.0,0.05
9.0,75.0,0.05
10.0,84.0,0.05
11.0,96.0,0.05
12.0,145.0,0.05
13.0,145.0,0.05
14.0,159.0,0.05
15.0,170.0,0.05
16.0,174.0,0.05
17.0,185.0,0.05
18.0,206.0,0.05
19.0,243.0,0.05
20.0,277.0,0.05
21.0,316.0,0.05
22.0,340.0,0.05
23.0,347.0,0.05
24.0,362.0,0.05
25.0,380.0,0.05
26.0,415.0,0.05
27.0,422.0,0.05
28.0,435.0,0.05
29.0,441.0,0.05
30.0,445.0,0.05
31.0,458.0,0.05
32.0,474.0,0.05
33.0,509.0,0.05
34.0,553.0,0.05
35.0,587.0,0.05
36.0,600.0,0.05
37.0,608.0,0.05
38.0,616.0,0.05
39.0,649.0,0.05
40.0,669.0,0.05
41.0,684.0,0.05
42.0,717.0,0.05
43.0,741.0,0.05
44.0,749.0,0.05
45.0,761.0,0.05
46.0,785.0,0.05
47.0,804.0,0.05
48.0,833.0,0.05
49.0,865.0,0.05
50.0,880.0,0.05
51.0,897.0,0.05
52.0,914.0,0.05
53.0,934.0,0.05
54.0,965.0,0.05
55.0,976.0,0.05
56.0,977.0,0.05
57.0,978.0,0.05
58.0,983.0,0.05
59.0,989.0,0.05
60.0,1012.0,0.05
61.0,1033.0,0.05
62.0,1067.0,0.05
63.0,1069.0,0.05
64.0,1070.0,0.05
65.0,1075.0,0.05
66.0,1081.0,0.05
67.0,1098.0,0.05
68.0,1127.0,0.05
69.0,1186.0,0.05
70.0,1186.0,0.05
71.0,1203.0,0.05
72.0,1220.0,0.05
73.0,1227.0,0.05
74.0,1236.0,0.05
75.0,1263.0,0.05
76.0,1276.0,0.05
77.0,1296.0,0.05
78.0,1302.0,0.05
79.0,1303.0,0.05
80.0,1307.0,0.05
81.0,1331.0,0.05
82.0,1356.0,0.05
83.0,1383.0,0.05
84.0,1398.0,0.05
85.0,1415.0,0.05
86.0,1431.0,0.05
87.0,1435.0,0.05
88.0,1438.0,0.05
89.0,1453.0,0.05
90.0,1462.0,0.05
91.0,1469.0,0.05
92.0,1483.0,0.05
93.0,1484.0,0.05
94.0,1493.0,0.05
95.0,1509.0,0.05
96.0,1519.0,0.05
97.0,1537.0,0.05
98.0,1548.0,0.05
99.0,1549.0,0.05
100.0,1549.0,0.05
101.0,1562.0,0.05
102.0,1572.0,0.05
103.0,1587.0,0.05
104.0,1602.0,0.05
105.0,1611.0,0.05
106.0,1617.0,0.05
107.0,1617.0,0.05
108.0,1624.0,0.05
109.0,1629.0,0.05
110.0,1637.0,0.05
111.0,1648.0,0.05
112.0,1662.0,0.05
113.0,1668.0,0.05
114.0,1669.0,0.05
115.0,1677.0,0.05
116.0,1683.0,0.05
117.0,1689.0,0.05
118.0,1697.0,0.05
119.0,1705.0,0.05
120.0,1718.0,0.05
121.0,1721.0,0.05
122.0,1727.0,0.05
123.0,1733.0,0.05
124.0,1739.0,0.05
125.0,1752.0,0.05
126.0,1765.0,0.05
127.0,1774.0,0.05
128.0,1774.0,0.05
129.0,1779.0,0.05
130.0,1789.0,0.05
131.0,1800.0,0.05
132.0,1814.0,0.05
133.0,1830.0,0.05
134.0,1835.0,0.05
135.0,1838.0,0.05
136.0,1846.0,0.05
137.0,1857.0,0.05
138.0,1872.0,0.05
139.0,1882.0,0.05
140.0,1886.0,0.05
141.0,1887.0,0.05
142.0,1887.0,0.05
143.0,1887.0,0.05
144.0,1892.0,0.05
145.0,1895.0,0.05
146.0,1895.0,0.05
147.0,1901.0,0.05
148.0,1901.0,0.05
149.0,1901.0,0.05
150.0,1908.0,0.05
151.0,1908.0,0.05
152.0,1916.0,0.05
153.0,1920.0,0.05
154.0,1929.0,0.05
155.0,1932.0,0.05
156.0,1933.0,0.05
157.0,1935.0,0.05
158.0,1940.0,0.05
159.0,1951.0,0.05
160.0,1956.0,0.05
161.0,1965.0,0.05
162.0,1969.0,0.05
163.0,1969.0,0.05
164.0,1972.0,0.05
165.0,1972.0,0.05
166.0,1976.0,0.05
167.0,1984.0,0.05
168.0,1987.0,0.05
169.0,1989.0,0.05
170.0,1989.0,0.05
171.0,1990.0,0.05
172.0,1997.0,0.05
173.0,2003.0,0.05
174.0,2008.0,0.05
175.0,2010.0,0.05
176.0,2010.0,0.05
177.0,2010.0,0.05
178.0,2011.0,0.05
179.0,2015.0,0.05
180.0,2017.0,0.05
181.0,2019.0,0.05
182.0,2024.0,0.05
183.0,2025.0,0.05
184.0,2027.0,0.05
185.0,2030.0,0.05
186.0,2031.0,0.05
187.0,2036.0,0.05
188.0,2038.0,0.05
189.0,2041.0,0.05
190.0,2043.0,0.05
191.0,2043.0,0.05
192.0,2044.0,0.05
193.0,2044.0,0.05
194.0,2047.0,0.05
195.0,2048.0,0.05
196.0,2052.0,0.05
197.0,2052.0,0.05
198.0,2052.0,0.05
199.0,2054.0,0.05
200.0,2057.0,0.05
201.0,2062.0,0.05
202.0,2064.0,0.05
203.0,2064.0,0.05
204.0,2065.0,0.05
205.0,2065.0,0.05
206.0,2068.0,0.05
207.0,2072.0,0.05
208.0,2073.0,0.05
209.0,2077.0,0.05
210.0,2082.0,0.05
211.0,2083.0,0.05
212.0,2083.0,0.05
213.0,2084.0,0.05
