mjd,mag,magerr
0.0,0.0,0.05
1.0,3.0,0.05
2.0,5.0,0.05
3.0,26.0,0.05
4.0,47.0,0.05
5.0,69.0,0.05
6.0,87.0,0.05
7.0,99.0,0.05
8.0,101.0,0.05
9.0,106.0,0.05
10.0,131.0,0.05
11.0,147.0,0.05
12.0,150.0,0.05
13.0,175.0,0.05
14.0,196.0,0.05
15.0,198.0,0.05
16.0,204.0,0.05
17.0,229.0,0.05
18.0,266.0,0.05
19.0,294.0,0.05
20.0,326.0,0.05
21.0,358.0,0.05
22.0,367.0,0.05
23.0,385.0,0.05
24.0,430.0,0.05
25.0,472.0,0.05
26.0,509.0,0.05
27.0,533.0,0.05
28.0,552.0,0.05
29.0,568.0,0.05
30.0,585.0,0.05
31.0,631.0,0.05
32.0,672.0,0.05
33.0,716.0,0.05
34.0,772.0,0.05
35.0,815.0,0.05
36.0,838.0,0.05
37.0,865.0,0.05
38.0,935.0,0.05
39.0,1006.0,0.05
40.0,1080.0,0.05
41.0,1131.0,0.05
42.0,1202.0,0.05
43.0,1227.0,0.05
44.0,1274.0,0.05
45.0,1367.0,0.05
46.0,1501.0,0.05
47.0,1600.0,0.05
48.0,1687.0,0.05
49.0,1751.0,0.05
50.0,1804.0,0.05
51.0,1864.0,0.05
52.0,1960.0,0.05
53.0,2094.0,0.05
54.0,2234.0,0.05
55.0,2234.0,0.05
56.0,2370.0,0.05
57.0,2414.0,0.05
58.0,2493.0,0.05
59.0,2735.0,0.05
60.0,2997.0,0.05
61.0,3288.0,0.05
62.0,3481.0,0.05
63.0,3617.0,0.05
64.0,3702.0,0.05
65.0,3781.0,0.05
66.0,4018.0,0.05
67.0,4278.0,0.05
68.0,4483.0,0.05
69.0,4792.0,0.05
70.0,5019.0,0.05
71.0,5181.0,0.05
72.0,5317.0,0.05
73.0,5635.0,0.05
74.0,5901.0,0.05
75.0,6173.0,0.05
76.0,6433.0,0.05
77.0,6686.0,0.05
78.0,6777.0,0.05
79.0,6866.0,0.05
80.0,7051.0,0.05
81.0,7345.0,0.05
82.0,7591.0,0.05
83.0,7823.0,0.05
84.0,8113.0,0.05
85.0,8191.0,0.05
86.0,8243.0,0.05
87.0,8543.0,0.05
88.0,8826.0,0.05
89.0,9056.0,0.05
90.0,9282.0,0.05
91.0,9581.0,0.05
92.0,9699.0,0.05
93.0,9786.0,0.05
94.0,10006.0,0.05
95.0,10253.0,0.05
96.0,10484.0,0.05
97.0,10701.0,0.05
98.0,10888.0,0.05
99.0,10976.0,0.05
100.0,11075.0,0.05
101.0,11296.0,0.05
102.0,11448.0,0.05
103.0,11607.0,0.05
