mjd,mag,magerr
0.0,0.0,0.05
1.0,0.0,0.05
2.0,0.0,0.05
3.0,28.0,0.05
4.0,28.0,0.05
5.0,30.0,0.05
6.0,34.0,0.05
7.0,35.0,0.05
8.0,35.0,0.05
9.0,37.0,0.05
10.0,41.0,0.05
11.0,43.0,0.05
12.0,46.0,0.05
13.0,46.0,0.05
14.0,49.0,0.05
15.0,49.0,0.05
16.0,49.0,0.05
17.0,50.0,0.05
18.0,51.0,0.05
19.0,51.0,0.05
20.0,52.0,0.05
21.0,54.0,0.05
22.0,56.0,0.05
23.0,56.0,0.05
24.0,56.0,0.05
25.0,58.0,0.05
26.0,62.0,0.05
27.0,64.0,0.05
28.0,71.0,0.05
29.0,76.0,0.05
30.0,76.0,0.05
31.0,76.0,0.05
32.0,79.0,0.05
33.0,86.0,0.05
34.0,89.0,0.05
35.0,95.0,0.05
36.0,96.0,0.05
37.0,97.0,0.05
38.0,101.0,0.05
39.0,105.0,0.05
40.0,110.0,0.05
41.0,117.0,0.05
42.0,120.0,0.05
43.0,120.0,0.05
44.0,122.0,0.05
45.0,124.0,0.05
46.0,126.0,0.05
47.0,132.0,0.05
48.0,136.0,0.05
49.0,137.0,0.05
50.0,137.0,0.05
51.0,137.0,0.05
52.0,137.0,0.05
53.0,143.0,0.05
54.0,144.0,0.05
55.0,148.0,0.05
56.0,150.0,0.05
57.0,150.0,0.05
58.0,150.0,0.05
59.0,154.0,0.05
60.0,158.0,0.05
61.0,162.0,0.05
62.0,162.0,0.05
63.0,162.0,0.05
64.0,163.0,0.05
65.0,165.0,0.05
66.0,167.0,0.05
67.0,172.0,0.05
68.0,175.0,0.05
69.0,182.0,0.05
70.0,186.0,0.05
71.0,186.0,0.05
72.0,187.0,0.05
73.0,197.0,0.05
74.0,204.0,0.05
75.0,215.0,0.05
76.0,233.0,0.05
77.0,239.0,0.05
78.0,239.0,0.05
79.0,241.0,0.05
80.0,249.0,0.05
81.0,255.0,0.05
82.0,265.0,0.05
83.0,276.0,0.05
84.0,279.0,0.05
85.0,279.0,0.05
86.0,282.0,0.05
87.0,287.0,0.05
88.0,295.0,0.05
89.0,305.0,0.05
90.0,311.0,0.05
91.0,325.0,0.05
92.0,326.0,0.05
93.0,327.0,0.05
94.0,336.0,0.05
95.0,346.0,0.05
96.0,360.0,0.05
97.0,368.0,0.05
98.0,377.0,0.05
99.0,377.0,0.05
100.0,377.0,0.05
101.0,387.0,0.05
102.0,393.0,0.05
103.0,398.0,0.05
104.0,410.0,0.05
105.0,421.0,0.05
106.0,422.0,0.05
107.0,426.0,0.05
108.0,437.0,0.05
109.0,440.0,0.05
110.0,448.0,0.05
111.0,458.0,0.05
112.0,464.0,0.05
113.0,464.0,0.05
114.0,468.0,0.05
115.0,462.0,0.05
116.0,477.0,0.05
117.0,491.0,0.05
118.0,488.0,0.05
119.0,493.0,0.05
