mjd,mag,magerr
0.0,0.0,0.05
1.0,0.0,0.05
2.0,0.0,0.05
3.0,0.0,0.05
4.0,0.0,0.05
5.0,0.0,0.05
6.0,0.0,0.05
7.0,4.0,0.05
8.0,4.0,0.05
9.0,7.0,0.05
10.0,10.0,0.05
11.0,10.0,0.05
12.0,10.0,0.05
13.0,10.0,0.05
14.0,16.0,0.05
15.0,16.0,0.05
16.0,29.0,0.05
17.0,29.0,0.05
18.0,32.0,0.05
19.0,33.0,0.05
20.0,34.0,0.05
21.0,34.0,0.05
22.0,35.0,0.05
23.0,35.0,0.05
24.0,37.0,0.05
25.0,38.0,0.05
26.0,38.0,0.05
27.0,38.0,0.05
28.0,41.0,0.05
29.0,41.0,0.05
30.0,44.0,0.05
31.0,45.0,0.05
32.0,53.0,0.05
33.0,53.0,0.05
34.0,57.0,0.05
35.0,60.0,0.05
36.0,61.0,0.05
37.0,62.0,0.05
38.0,62.0,0.05
39.0,63.0,0.05
40.0,63.0,0.05
41.0,64.0,0.05
42.0,66.0,0.05
43.0,66.0,0.05
44.0,68.0,0.05
45.0,68.0,0.05
46.0,70.0,0.05
47.0,70.0,0.05
48.0,71.0,0.05
49.0,71.0,0.05
50.0,74.0,0.05
51.0,75.0,0.05
52.0,75.0,0.05
53.0,77.0,0.05
54.0,77.0,0.05
55.0,77.0,0.05
56.0,79.0,0.05
57.0,80.0,0.05
58.0,82.0,0.05
59.0,85.0,0.05
60.0,92.0,0.05
61.0,103.0,0.05
62.0,103.0,0.05
63.0,104.0,0.05
64.0,105.0,0.05
65.0,106.0,0.05
66.0,107.0,0.05
67.0,108.0,0.05
68.0,108.0,0.05
69.0,109.0,0.05
70.0,113.0,0.05
71.0,113.0,0.05
72.0,115.0,0.05
73.0,118.0,0.05
74.0,120.0,0.05
75.0,123.0,0.05
76.0,124.0,0.05
77.0,126.0,0.05
78.0,127.0,0.05
79.0,131.0,0.05
80.0,131.0,0.05
81.0,134.0,0.05
82.0,134.0,0.05
83.0,154.0,0.05
84.0,154.0,0.05
85.0,157.0,0.05
86.0,158.0,0.05
87.0,163.0,0.05
88.0,163.0,0.05
89.0,165.0,0.05
90.0,165.0,0.05
91.0,165.0,0.05
92.0,168.0,0.05
93.0,169.0,0.05
94.0,173.0,0.05
95.0,173.0,0.05
96.0,175.0,0.05
97.0,176.0,0.05
98.0,176.0,0.05
99.0,178.0,0.05
100.0,180.0,0.05
101.0,180.0,0.05
102.0,180.0,0.05
103.0,183.0,0.05
104.0,217.0,0.05
105.0,217.0,0.05
106.0,217.0,0.05
107.0,217.0,0.05
108.0,218.0,0.05
109.0,234.0,0.05
110.0,238.0,0.05
111.0,240.0,0.05
112.0,245.0,0.05
113.0,247.0,0.05
114.0,247.0,0.05
115.0,245.0,0.05
116.0,246.0,0.05
117.0,247.0,0.05
118.0,256.0,0.05
119.0,262.0,0.05
120.0,262.0,0.05
121.0,265.0,0.05
122.0,272.0,0.05
123.0,277.0,0.05
124.0,278.0,0.05
125.0,279.0,0.05
126.0,281.0,0.05
127.0,282.0,0.05
128.0,284.0,0.05
129.0,294.0,0.05
130.0,289.0,0.05
131.0,290.0,0.05
132.0,294.0,0.05
133.0,296.0,0.05
134.0,298.0,0.05
135.0,299.0,0.05
136.0,300.0,0.05
137.0,300.0,0.05
138.0,300.0,0.05
139.0,300.0,0.05
140.0,300.0,0.05
141.0,300.0,0.05
142.0,300.0,0.05
143.0,299.0,0.05
144.0,299.0,0.05
145.0,302.0,0.05
146.0,302.0,0.05
147.0,303.0,0.05
148.0,303.0,0.05
149.0,305.0,0.05
150.0,305.0,0.05
151.0,305.0,0.05
152.0,305.0,0.05
153.0,305.0,0.05
154.0,305.0,0.05
155.0,305.0,0.05
156.0,306.0,0.05
157.0,306.0,0.05
158.0,306.0,0.05
159.0,307.0,0.05
160.0,307.0,0.05
161.0,307.0,0.05
162.0,310.0,0.05
163.0,315.0,0.05
164.0,315.0,0.05
165.0,316.0,0.05
166.0,316.0,0.05
167.0,318.0,0.05
168.0,320.0,0.05
169.0,322.0,0.05
170.0,322.0,0.05
171.0,323.0,0.05
172.0,323.0,0.05
173.0,323.0,0.05
174.0,323.0,0.05
175.0,325.0,0.05
176.0,328.0,0.05
177.0,330.0,0.05
178.0,330.0,0.05
179.0,330.0,0.05
180.0,331.0,0.05
181.0,331.0,0.05
182.0,334.0,0.05
183.0,336.0,0.05
184.0,338.0,0.05
185.0,338.0,0.05
186.0,341.0,0.05
187.0,341.0,0.05
188.0,344.0,0.05
189.0,345.0,0.05
190.0,346.0,0.05
191.0,347.0,0.05
192.0,348.0,0.05
193.0,348.0,0.05
194.0,349.0,0.05
195.0,349.0,0.05
196.0,350.0,0.05
197.0,351.0,0.05
198.0,352.0,0.05
199.0,352.0,0.05
200.0,353.0,0.05
201.0,353.0,0.05
202.0,353.0,0.05
203.0,354.0,0.05
204.0,354.0,0.05
205.0,355.0,0.05
206.0,355.0,0.05
207.0,358.0,0.05
208.0,358.0,0.05
209.0,357.0,0.05
210.0,357.0,0.05
211.0,357.0,0.05
212.0,357.0,0.05
213.0,358.0,0.05
214.0,358.0,0.05
215.0,359.0,0.05
216.0,359.0,0.05
217.0,359.0,0.05
218.0,359.0,0.05
219.0,359.0,0.05
220.0,359.0,0.05
221.0,359.0,0.05
