mjd,mag,magerr
0.0,0.0,0.05
1.0,0.0,0.05
2.0,0.0,0.05
3.0,1.0,0.05
4.0,3.0,0.05
5.0,3.0,0.05
6.0,3.0,0.05
7.0,5.0,0.05
8.0,6.0,0.05
9.0,8.0,0.05
10.0,11.0,0.05
11.0,11.0,0.05
12.0,15.0,0.05
13.0,15.0,0.05
14.0,15.0,0.05
15.0,17.0,0.05
16.0,20.0,0.05
17.0,21.0,0.05
18.0,29.0,0.05
19.0,31.0,0.05
20.0,34.0,0.05
21.0,37.0,0.05
22.0,37.0,0.05
23.0,38.0,0.05
24.0,39.0,0.05
25.0,42.0,0.05
26.0,46.0,0.05
27.0,49.0,0.05
28.0,49.0,0.05
29.0,51.0,0.05
30.0,54.0,0.05
31.0,58.0,0.05
32.0,62.0,0.05
33.0,67.0,0.05
34.0,71.0,0.05
35.0,75.0,0.05
36.0,76.0,0.05
37.0,76.0,0.05
38.0,84.0,0.05
39.0,91.0,0.05
40.0,96.0,0.05
41.0,98.0,0.05
42.0,110.0,0.05
43.0,110.0,0.05
44.0,112.0,0.05
45.0,116.0,0.05
46.0,118.0,0.05
47.0,123.0,0.05
48.0,126.0,0.05
49.0,129.0,0.05
50.0,130.0,0.05
51.0,133.0,0.05
52.0,145.0,0.05
53.0,156.0,0.05
54.0,162.0,0.05
55.0,164.0,0.05
56.0,164.0,0.05
57.0,164.0,0.05
58.0,165.0,0.05
59.0,173.0,0.05
60.0,189.0,0.05
61.0,196.0,0.05
62.0,198.0,0.05
63.0,200.0,0.05
64.0,200.0,0.05
65.0,200.0,0.05
66.0,212.0,0.05
67.0,219.0,0.05
68.0,234.0,0.05
69.0,243.0,0.05
70.0,248.0,0.05
71.0,248.0,0.05
72.0,248.0,0.05
73.0,257.0,0.05
74.0,262.0,0.05
75.0,262.0,0.05
76.0,272.0,0.05
77.0,279.0,0.05
78.0,282.0,0.05
79.0,282.0,0.05
80.0,286.0,0.05
81.0,292.0,0.05
82.0,296.0,0.05
83.0,298.0,0.05
84.0,301.0,0.05
85.0,301.0,0.05
86.0,305.0,0.05
87.0,312.0,0.05
88.0,323.0,0.05
89.0,328.0,0.05
90.0,333.0,0.05
91.0,338.0,0.05
92.0,340.0,0.05
93.0,341.0,0.05
94.0,343.0,0.05
95.0,345.0,0.05
96.0,350.0,0.05
97.0,352.0,0.05
98.0,356.0,0.05
99.0,357.0,0.05
100.0,358.0,0.05
101.0,362.0,0.05
102.0,366.0,0.05
103.0,376.0,0.05
104.0,378.0,0.05
105.0,379.0,0.05
106.0,379.0,0.05
107.0,381.0,0.05
108.0,381.0,0.05
109.0,388.0,0.05
110.0,393.0,0.05
111.0,398.0,0.05
112.0,399.0,0.05
113.0,399.0,0.05
114.0,401.0,0.05
115.0,403.0,0.05
116.0,413.0,0.05
117.0,418.0,0.05
118.0,419.0,0.05
119.0,424.0,0.05
