mjd,mag,magerr
0.0,0.0,0.05
1.0,0.0,0.05
2.0,0.0,0.05
3.0,1.0,0.05
4.0,2.0,0.05
5.0,3.0,0.05
6.0,4.0,0.05
7.0,5.0,0.05
8.0,6.0,0.05
9.0,7.0,0.05
10.0,9.0,0.05
11.0,11.0,0.05
12.0,11.0,0.05
13.0,14.0,0.05
14.0,13.0,0.05
15.0,15.0,0.05
16.0,15.0,0.05
17.0,18.0,0.05
18.0,18.0,0.05
19.0,20.0,0.05
20.0,23.0,0.05
21.0,25.0,0.05
22.0,27.0,0.05
23.0,27.0,0.05
24.0,30.0,0.05
25.0,35.0,0.05
26.0,36.0,0.05
27.0,37.0,0.05
28.0,37.0,0.05
29.0,38.0,0.05
30.0,41.0,0.05
31.0,47.0,0.05
32.0,51.0,0.05
33.0,59.0,0.05
34.0,61.0,0.05
35.0,63.0,0.05
36.0,62.0,0.05
37.0,64.0,0.05
38.0,73.0,0.05
39.0,80.0,0.05
40.0,85.0,0.05
41.0,89.0,0.05
42.0,95.0,0.05
43.0,97.0,0.05
44.0,98.0,0.05
45.0,108.0,0.05
46.0,128.0,0.05
47.0,134.0,0.05
48.0,138.0,0.05
49.0,143.0,0.05
50.0,144.0,0.05
51.0,147.0,0.05
52.0,158.0,0.05
53.0,168.0,0.05
54.0,174.0,0.05
55.0,179.0,0.05
56.0,181.0,0.05
57.0,183.0,0.05
58.0,183.0,0.05
59.0,201.0,0.05
60.0,214.0,0.05
61.0,228.0,0.05
62.0,234.0,0.05
63.0,236.0,0.05
64.0,239.0,0.05
65.0,239.0,0.05
66.0,260.0,0.05
67.0,273.0,0.05
68.0,286.0,0.05
69.0,300.0,0.05
70.0,308.0,0.05
71.0,308.0,0.05
72.0,308.0,0.05
73.0,327.0,0.05
74.0,334.0,0.05
75.0,334.0,0.05
76.0,350.0,0.05
77.0,360.0,0.05
78.0,363.0,0.05
79.0,365.0,0.05
80.0,371.0,0.05
81.0,386.0,0.05
82.0,397.0,0.05
83.0,406.0,0.05
84.0,413.0,0.05
85.0,416.0,0.05
86.0,419.0,0.05
87.0,432.0,0.05
88.0,442.0,0.05
89.0,450.0,0.05
90.0,463.0,0.05
91.0,472.0,0.05
92.0,474.0,0.05
93.0,480.0,0.05
94.0,484.0,0.05
95.0,494.0,0.05
96.0,505.0,0.05
97.0,519.0,0.05
98.0,529.0,0.05
99.0,533.0,0.05
100.0,536.0,0.05
101.0,545.0,0.05
102.0,546.0,0.05
103.0,566.0,0.05
104.0,574.0,0.05
105.0,576.0,0.05
106.0,577.0,0.05
107.0,579.0,0.05
108.0,582.0,0.05
109.0,592.0,0.05
110.0,602.0,0.05
111.0,608.0,0.05
112.0,611.0,0.05
113.0,612.0,0.05
114.0,612.0,0.05
115.0,625.0,0.05
116.0,634.0,0.05
117.0,637.0,0.05
118.0,640.0,0.05
119.0,644.0,0.05
