mjd,mag,magerr
0.0,0.0,0.05
1.0,0.0,0.05
2.0,2.0,0.05
3.0,3.0,0.05
4.0,4.0,0.05
5.0,4.0,0.05
6.0,4.0,0.05
7.0,4.0,0.05
8.0,5.0,0.05
9.0,5.0,0.05
10.0,8.0,0.05
11.0,8.0,0.05
12.0,8.0,0.05
13.0,8.0,0.05
14.0,15.0,0.05
15.0,15.0,0.05
16.0,15.0,0.05
17.0,19.0,0.05
18.0,19.0,0.05
19.0,28.0,0.05
20.0,28.0,0.05
21.0,28.0,0.05
22.0,28.0,0.05
23.0,37.0,0.05
24.0,37.0,0.05
25.0,38.0,0.05
26.0,38.0,0.05
27.0,38.0,0.05
28.0,38.0,0.05
29.0,38.0,0.05
30.0,38.0,0.05
31.0,38.0,0.05
32.0,38.0,0.05
33.0,47.0,0.05
34.0,47.0,0.05
35.0,47.0,0.05
36.0,47.0,0.05
37.0,49.0,0.05
38.0,49.0,0.05
39.0,53.0,0.05
40.0,53.0,0.05
41.0,54.0,0.05
42.0,54.0,0.05
43.0,54.0,0.05
44.0,54.0,0.05
45.0,55.0,0.05
46.0,55.0,0.05
47.0,66.0,0.05
48.0,66.0,0.05
49.0,66.0,0.05
50.0,66.0,0.05
51.0,66.0,0.05
52.0,70.0,0.05
53.0,70.0,0.05
54.0,70.0,0.05
55.0,70.0,0.05
56.0,70.0,0.05
57.0,70.0,0.05
58.0,80.0,0.05
59.0,80.0,0.05
60.0,80.0,0.05
61.0,84.0,0.05
62.0,84.0,0.05
63.0,84.0,0.05
64.0,84.0,0.05
65.0,84.0,0.05
66.0,89.0,0.05
67.0,88.0,0.05
68.0,93.0,0.05
69.0,93.0,0.05
70.0,93.0,0.05
71.0,93.0,0.05
72.0,93.0,0.05
73.0,95.0,0.05
74.0,95.0,0.05
75.0,95.0,0.05
76.0,95.0,0.05
77.0,95.0,0.05
78.0,95.0,0.05
79.0,95.0,0.05
80.0,102.0,0.05
81.0,102.0,0.05
82.0,102.0,0.05
83.0,103.0,0.05
84.0,103.0,0.05
85.0,103.0,0.05
86.0,103.0,0.05
87.0,109.0,0.05
88.0,109.0,0.05
89.0,109.0,0.05
90.0,109.0,0.05
91.0,109.0,0.05
92.0,109.0,0.05
93.0,109.0,0.05
94.0,113.0,0.05
95.0,113.0,0.05
96.0,113.0,0.05
97.0,113.0,0.05
98.0,113.0,0.05
99.0,113.0,0.05
100.0,113.0,0.05
101.0,117.0,0.05
102.0,117.0,0.05
103.0,117.0,0.05
104.0,117.0,0.05
105.0,117.0,0.05
106.0,117.0,0.05
107.0,117.0,0.05
108.0,119.0,0.05
109.0,119.0,0.05
110.0,119.0,0.05
111.0,119.0,0.05
112.0,119.0,0.05
113.0,119.0,0.05
114.0,119.0,0.05
115.0,123.0,0.05
116.0,123.0,0.05
117.0,123.0,0.05
118.0,123.0,0.05
119.0,123.0,0.05
120.0,123.0,0.05
121.0,123.0,0.05
122.0,124.0,0.05
123.0,124.0,0.05
124.0,124.0,0.05
125.0,124.0,0.05
126.0,124.0,0.05
127.0,124.0,0.05
128.0,124.0,0.05
129.0,124.0,0.05
130.0,124.0,0.05
131.0,124.0,0.05
132.0,124.0,0.05
133.0,124.0,0.05
134.0,124.0,0.05
135.0,124.0,0.05
136.0,124.0,0.05
137.0,124.0,0.05
138.0,124.0,0.05
139.0,124.0,0.05
140.0,124.0,0.05
141.0,124.0,0.05
142.0,124.0,0.05
143.0,125.0,0.05
144.0,125.0,0.05
145.0,125.0,0.05
146.0,125.0,0.05
147.0,125.0,0.05
148.0,125.0,0.05
149.0,125.0,0.05
150.0,125.0,0.05
151.0,127.0,0.05
152.0,127.0,0.05
153.0,127.0,0.05
154.0,127.0,0.05
155.0,127.0,0.05
156.0,127.0,0.05
157.0,127.0,0.05
158.0,127.0,0.05
159.0,127.0,0.05
160.0,127.0,0.05
161.0,127.0,0.05
162.0,127.0,0.05
163.0,127.0,0.05
164.0,127.0,0.05
165.0,127.0,0.05
166.0,127.0,0.05
167.0,127.0,0.05
168.0,127.0,0.05
169.0,127.0,0.05
170.0,127.0,0.05
171.0,128.0,0.05
172.0,128.0,0.05
173.0,128.0,0.05
174.0,128.0,0.05
175.0,128.0,0.05
176.0,128.0,0.05
177.0,128.0,0.05
178.0,128.0,0.05
179.0,128.0,0.05
180.0,128.0,0.05
181.0,128.0,0.05
182.0,128.0,0.05
183.0,128.0,0.05
184.0,128.0,0.05
185.0,128.0,0.05
186.0,128.0,0.05
