mjd,mag,magerr
0.0,0.0,0.05
1.0,0.0,0.05
2.0,0.0,0.05
3.0,2.0,0.05
4.0,4.0,0.05
5.0,7.0,0.05
6.0,9.0,0.05
7.0,9.0,0.05
8.0,9.0,0.05
9.0,16.0,0.05
10.0,20.0,0.05
11.0,23.0,0.05
12.0,27.0,0.05
13.0,29.0,0.05
14.0,29.0,0.05
15.0,29.0,0.05
16.0,39.0,0.05
17.0,40.0,0.05
18.0,44.0,0.05
19.0,52.0,0.05
20.0,62.0,0.05
21.0,62.0,0.05
22.0,62.0,0.05
23.0,74.0,0.05
24.0,79.0,0.05
25.0,94.0,0.05
26.0,94.0,0.05
27.0,110.0,0.05
28.0,110.0,0.05
29.0,110.0,0.05
30.0,128.0,0.05
31.0,131.0,0.05
32.0,147.0,0.05
33.0,155.0,0.05
34.0,163.0,0.05
35.0,163.0,0.05
36.0,163.0,0.05
37.0,185.0,0.05
38.0,190.0,0.05
39.0,208.0,0.05
40.0,223.0,0.05
41.0,232.0,0.05
42.0,232.0,0.05
43.0,232.0,0.05
44.0,259.0,0.05
45.0,266.0,0.05
46.0,281.0,0.05
47.0,293.0,0.05
48.0,297.0,0.05
49.0,297.0,0.05
50.0,297.0,0.05
51.0,321.0,0.05
52.0,327.0,0.05
53.0,332.0,0.05
54.0,358.0,0.05
55.0,358.0,0.05
56.0,358.0,0.05
57.0,358.0,0.05
58.0,381.0,0.05
59.0,389.0,0.05
60.0,397.0,0.05
61.0,401.0,0.05
62.0,401.0,0.05
63.0,431.0,0.05
64.0,431.0,0.05
65.0,450.0,0.05
66.0,456.0,0.05
67.0,467.0,0.05
68.0,487.0,0.05
69.0,499.0,0.05
70.0,499.0,0.05
71.0,499.0,0.05
72.0,520.0,0.05
73.0,525.0,0.05
74.0,552.0,0.05
75.0,557.0,0.05
76.0,566.0,0.05
77.0,566.0,0.05
78.0,566.0,0.05
79.0,573.0,0.05
80.0,578.0,0.05
81.0,585.0,0.05
82.0,601.0,0.05
83.0,610.0,0.05
84.0,610.0,0.05
85.0,610.0,0.05
86.0,635.0,0.05
87.0,638.0,0.05
88.0,646.0,0.05
89.0,654.0,0.05
90.0,658.0,0.05
91.0,658.0,0.05
92.0,658.0,0.05
93.0,675.0,0.05
94.0,677.0,0.05
95.0,682.0,0.05
96.0,687.0,0.05
97.0,692.0,0.05
98.0,692.0,0.05
99.0,692.0,0.05
100.0,707.0,0.05
101.0,711.0,0.05
102.0,720.0,0.05
103.0,724.0,0.05
104.0,731.0,0.05
105.0,731.0,0.05
106.0,731.0,0.05
107.0,746.0,0.05
108.0,745.0,0.05
109.0,752.0,0.05
110.0,757.0,0.05
111.0,763.0,0.05
112.0,763.0,0.05
113.0,763.0,0.05
114.0,777.0,0.05
115.0,780.0,0.05
116.0,786.0,0.05
117.0,789.0,0.05
118.0,791.0,0.05
119.0,791.0,0.05
