mjd,mag,magerr
0.0,0.0,0.05
1.0,1.0,0.05
2.0,2.0,0.05
3.0,7.0,0.05
4.0,11.0,0.05
5.0,14.0,0.05
6.0,24.0,0.05
7.0,27.0,0.05
8.0,30.0,0.05
9.0,31.0,0.05
10.0,38.0,0.05
11.0,40.0,0.05
12.0,52.0,0.05
13.0,58.0,0.05
14.0,60.0,0.05
15.0,60.0,0.05
16.0,60.0,0.05
17.0,74.0,0.05
18.0,85.0,0.05
19.0,97.0,0.05
20.0,106.0,0.05
21.0,116.0,0.05
22.0,117.0,0.05
23.0,117.0,0.05
24.0,138.0,0.05
25.0,143.0,0.05
26.0,148.0,0.05
27.0,150.0,0.05
28.0,153.0,0.05
29.0,155.0,0.05
30.0,156.0,0.05
31.0,166.0,0.05
32.0,177.0,0.05
33.0,188.0,0.05
34.0,192.0,0.05
35.0,196.0,0.05
36.0,197.0,0.05
37.0,197.0,0.05
38.0,209.0,0.05
39.0,222.0,0.05
40.0,228.0,0.05
41.0,232.0,0.05
42.0,234.0,0.05
43.0,237.0,0.05
44.0,238.0,0.05
45.0,241.0,0.05
46.0,256.0,0.05
47.0,267.0,0.05
48.0,279.0,0.05
49.0,328.0,0.05
50.0,329.0,0.05
51.0,329.0,0.05
52.0,366.0,0.05
53.0,374.0,0.05
54.0,379.0,0.05
55.0,379.0,0.05
56.0,379.0,0.05
57.0,379.0,0.05
58.0,379.0,0.05
59.0,403.0,0.05
60.0,406.0,0.05
61.0,410.0,0.05
62.0,411.0,0.05
63.0,411.0,0.05
64.0,411.0,0.05
65.0,412.0,0.05
66.0,416.0,0.05
67.0,419.0,0.05
68.0,421.0,0.05
69.0,421.0,0.05
70.0,422.0,0.05
71.0,423.0,0.05
72.0,423.0,0.05
73.0,430.0,0.05
74.0,433.0,0.05
75.0,438.0,0.05
76.0,437.0,0.05
77.0,511.0,0.05
78.0,512.0,0.05
79.0,529.0,0.05
80.0,531.0,0.05
81.0,535.0,0.05
82.0,541.0,0.05
83.0,542.0,0.05
84.0,543.0,0.05
85.0,544.0,0.05
86.0,545.0,0.05
87.0,554.0,0.05
88.0,559.0,0.05
89.0,562.0,0.05
90.0,571.0,0.05
91.0,571.0,0.05
92.0,572.0,0.05
93.0,572.0,0.05
94.0,589.0,0.05
95.0,589.0,0.05
96.0,616.0,0.05
97.0,617.0,0.05
98.0,623.0,0.05
99.0,623.0,0.05
100.0,623.0,0.05
101.0,624.0,0.05
102.0,628.0,0.05
103.0,629.0,0.05
104.0,630.0,0.05
105.0,632.0,0.05
106.0,632.0,0.05
107.0,632.0,0.05
108.0,658.0,0.05
109.0,659.0,0.05
110.0,662.0,0.05
111.0,666.0,0.05
112.0,666.0,0.05
113.0,666.0,0.05
114.0,666.0,0.05
115.0,668.0,0.05
116.0,669.0,0.05
117.0,674.0,0.05
118.0,676.0,0.05
119.0,682.0,0.05
120.0,682.0,0.05
121.0,682.0,0.05
122.0,690.0,0.05
123.0,691.0,0.05
124.0,691.0,0.05
125.0,692.0,0.05
126.0,692.0,0.05
127.0,692.0,0.05
128.0,692.0,0.05
129.0,695.0,0.05
130.0,699.0,0.05
131.0,699.0,0.05
132.0,699.0,0.05
133.0,700.0,0.05
134.0,697.0,0.05
135.0,697.0,0.05
136.0,697.0,0.05
137.0,698.0,0.05
138.0,698.0,0.05
139.0,700.0,0.05
140.0,700.0,0.05
141.0,700.0,0.05
142.0,700.0,0.05
143.0,700.0,0.05
144.0,706.0,0.05
145.0,707.0,0.05
146.0,708.0,0.05
147.0,708.0,0.05
148.0,708.0,0.05
149.0,709.0,0.05
150.0,709.0,0.05
151.0,711.0,0.05
152.0,714.0,0.05
153.0,715.0,0.05
154.0,716.0,0.05
155.0,716.0,0.05
156.0,716.0,0.05
157.0,717.0,0.05
158.0,718.0,0.05
159.0,719.0,0.05
160.0,721.0,0.05
161.0,722.0,0.05
162.0,723.0,0.05
163.0,724.0,0.05
164.0,726.0,0.05
165.0,726.0,0.05
166.0,726.0,0.05
167.0,728.0,0.05
168.0,730.0,0.05
169.0,730.0,0.05
170.0,730.0,0.05
171.0,732.0,0.05
172.0,733.0,0.05
173.0,733.0,0.05
174.0,735.0,0.05
175.0,746.0,0.05
176.0,746.0,0.05
177.0,746.0,0.05
178.0,747.0,0.05
179.0,750.0,0.05
180.0,752.0,0.05
181.0,753.0,0.05
182.0,753.0,0.05
183.0,753.0,0.05
184.0,753.0,0.05
185.0,754.0,0.05
186.0,755.0,0.05
187.0,756.0,0.05
188.0,756.0,0.05
189.0,759.0,0.05
190.0,759.0,0.05
191.0,759.0,0.05
192.0,762.0,0.05
193.0,764.0,0.05
194.0,776.0,0.05
195.0,776.0,0.05
196.0,776.0,0.05
197.0,776.0,0.05
198.0,776.0,0.05
199.0,778.0,0.05
200.0,778.0,0.05
201.0,779.0,0.05
202.0,782.0,0.05
203.0,783.0,0.05
204.0,783.0,0.05
205.0,783.0,0.05
206.0,783.0,0.05
207.0,783.0,0.05
208.0,788.0,0.05
209.0,789.0,0.05
210.0,789.0,0.05
211.0,789.0,0.05
212.0,793.0,0.05
213.0,794.0,0.05
214.0,798.0,0.05
215.0,803.0,0.05
216.0,804.0,0.05
217.0,804.0,0.05
218.0,804.0,0.05
219.0,807.0,0.05
220.0,814.0,0.05
221.0,816.0,0.05
222.0,818.0,0.05
223.0,818.0,0.05
224.0,818.0,0.05
225.0,818.0,0.05
226.0,818.0,0.05
227.0,818.0,0.05
228.0,822.0,0.05
229.0,823.0,0.05
230.0,824.0,0.05
231.0,824.0,0.05
232.0,824.0,0.05
233.0,825.0,0.05
234.0,826.0,0.05
235.0,827.0,0.05
236.0,830.0,0.05
237.0,831.0,0.05
238.0,831.0,0.05
239.0,831.0,0.05
240.0,832.0,0.05
241.0,836.0,0.05
242.0,836.0,0.05
243.0,836.0,0.05
