mjd,mag,magerr
0.0,0.0,0.05
1.0,0.0,0.05
2.0,0.0,0.05
3.0,1.0,0.05
4.0,2.0,0.05
5.0,3.0,0.05
6.0,6.0,0.05
7.0,6.0,0.05
8.0,6.0,0.05
9.0,6.0,0.05
10.0,7.0,0.05
11.0,8.0,0.05
12.0,8.0,0.05
13.0,8.0,0.05
14.0,10.0,0.05
15.0,10.0,0.05
16.0,10.0,0.05
17.0,9.0,0.05
18.0,12.0,0.05
19.0,12.0,0.05
20.0,13.0,0.05
21.0,16.0,0.05
22.0,17.0,0.05
23.0,17.0,0.05
24.0,17.0,0.05
25.0,19.0,0.05
26.0,24.0,0.05
27.0,25.0,0.05
28.0,26.0,0.05
29.0,26.0,0.05
30.0,26.0,0.05
31.0,28.0,0.05
32.0,30.0,0.05
33.0,32.0,0.05
34.0,32.0,0.05
35.0,35.0,0.05
36.0,37.0,0.05
37.0,37.0,0.05
38.0,38.0,0.05
39.0,42.0,0.05
40.0,44.0,0.05
41.0,46.0,0.05
42.0,49.0,0.05
43.0,49.0,0.05
44.0,49.0,0.05
45.0,53.0,0.05
46.0,56.0,0.05
47.0,57.0,0.05
48.0,65.0,0.05
49.0,67.0,0.05
50.0,68.0,0.05
51.0,68.0,0.05
52.0,71.0,0.05
53.0,77.0,0.05
54.0,82.0,0.05
55.0,90.0,0.05
56.0,91.0,0.05
57.0,91.0,0.05
58.0,92.0,0.05
59.0,97.0,0.05
60.0,101.0,0.05
61.0,110.0,0.05
62.0,115.0,0.05
63.0,116.0,0.05
64.0,116.0,0.05
65.0,117.0,0.05
66.0,122.0,0.05
67.0,131.0,0.05
68.0,144.0,0.05
69.0,150.0,0.05
70.0,155.0,0.05
71.0,156.0,0.05
72.0,156.0,0.05
73.0,170.0,0.05
74.0,179.0,0.05
75.0,188.0,0.05
76.0,197.0,0.05
77.0,203.0,0.05
78.0,205.0,0.05
79.0,205.0,0.05
80.0,205.0,0.05
81.0,220.0,0.05
82.0,238.0,0.05
83.0,248.0,0.05
84.0,253.0,0.05
85.0,254.0,0.05
86.0,254.0,0.05
87.0,262.0,0.05
88.0,273.0,0.05
89.0,280.0,0.05
90.0,284.0,0.05
91.0,285.0,0.05
92.0,285.0,0.05
93.0,287.0,0.05
94.0,299.0,0.05
95.0,316.0,0.05
96.0,320.0,0.05
97.0,327.0,0.05
98.0,331.0,0.05
99.0,331.0,0.05
100.0,332.0,0.05
101.0,336.0,0.05
102.0,345.0,0.05
103.0,359.0,0.05
104.0,364.0,0.05
105.0,366.0,0.05
106.0,366.0,0.05
107.0,366.0,0.05
108.0,368.0,0.05
109.0,371.0,0.05
110.0,384.0,0.05
111.0,390.0,0.05
112.0,391.0,0.05
113.0,391.0,0.05
114.0,391.0,0.05
115.0,397.0,0.05
116.0,400.0,0.05
117.0,407.0,0.05
118.0,408.0,0.05
119.0,409.0,0.05
120.0,409.0,0.05
121.0,409.0,0.05
122.0,412.0,0.05
123.0,414.0,0.05
124.0,418.0,0.05
125.0,419.0,0.05
126.0,421.0,0.05
127.0,422.0,0.05
128.0,422.0,0.05
129.0,424.0,0.05
130.0,424.0,0.05
131.0,425.0,0.05
132.0,428.0,0.05
133.0,431.0,0.05
134.0,431.0,0.05
135.0,431.0,0.05
136.0,432.0,0.05
137.0,433.0,0.05
138.0,435.0,0.05
139.0,438.0,0.05
140.0,439.0,0.05
141.0,439.0,0.05
142.0,439.0,0.05
143.0,443.0,0.05
144.0,443.0,0.05
145.0,446.0,0.05
146.0,450.0,0.05
147.0,449.0,0.05
148.0,449.0,0.05
149.0,449.0,0.05
150.0,450.0,0.05
151.0,453.0,0.05
152.0,454.0,0.05
153.0,456.0,0.05
154.0,456.0,0.05
155.0,456.0,0.05
156.0,456.0,0.05
157.0,457.0,0.05
158.0,457.0,0.05
159.0,457.0,0.05
160.0,458.0,0.05
161.0,458.0,0.05
162.0,458.0,0.05
163.0,458.0,0.05
164.0,458.0,0.05
165.0,459.0,0.05
166.0,461.0,0.05
167.0,463.0,0.05
168.0,464.0,0.05
169.0,464.0,0.05
170.0,464.0,0.05
171.0,470.0,0.05
172.0,470.0,0.05
173.0,472.0,0.05
174.0,474.0,0.05
175.0,476.0,0.05
176.0,477.0,0.05
177.0,477.0,0.05
178.0,477.0,0.05
179.0,477.0,0.05
180.0,477.0,0.05
181.0,478.0,0.05
182.0,481.0,0.05
183.0,481.0,0.05
184.0,481.0,0.05
185.0,482.0,0.05
186.0,483.0,0.05
187.0,483.0,0.05
188.0,485.0,0.05
189.0,487.0,0.05
190.0,487.0,0.05
191.0,487.0,0.05
192.0,489.0,0.05
193.0,489.0,0.05
194.0,489.0,0.05
195.0,490.0,0.05
196.0,490.0,0.05
197.0,490.0,0.05
198.0,490.0,0.05
199.0,491.0,0.05
200.0,491.0,0.05
201.0,491.0,0.05
202.0,491.0,0.05
203.0,493.0,0.05
204.0,493.0,0.05
205.0,493.0,0.05
206.0,498.0,0.05
207.0,499.0,0.05
208.0,500.0,0.05
209.0,501.0,0.05
210.0,502.0,0.05
211.0,501.0,0.05
212.0,501.0,0.05
213.0,501.0,0.05
214.0,504.0,0.05
215.0,504.0,0.05
216.0,505.0,0.05
217.0,506.0,0.05
218.0,506.0,0.05
219.0,506.0,0.05
220.0,507.0,0.05
221.0,507.0,0.05
222.0,509.0,0.05
223.0,509.0,0.05
224.0,510.0,0.05
225.0,510.0,0.05
226.0,510.0,0.05
227.0,511.0,0.05
228.0,512.0,0.05
229.0,513.0,0.05
230.0,512.0,0.05
231.0,512.0,0.05
