mjd,mag,magerr
0.0,0.0,0.05
1.0,0.0,0.05
2.0,1.0,0.05
3.0,7.0,0.05
4.0,7.0,0.05
5.0,8.0,0.05
6.0,9.0,0.05
7.0,13.0,0.05
8.0,14.0,0.05
9.0,18.0,0.05
10.0,21.0,0.05
11.0,28.0,0.05
12.0,33.0,0.05
13.0,36.0,0.05
14.0,36.0,0.05
15.0,36.0,0.05
16.0,38.0,0.05
17.0,39.0,0.05
18.0,47.0,0.05
19.0,56.0,0.05
20.0,61.0,0.05
21.0,63.0,0.05
22.0,66.0,0.05
23.0,71.0,0.05
24.0,76.0,0.05
25.0,77.0,0.05
26.0,79.0,0.05
27.0,84.0,0.05
28.0,94.0,0.05
29.0,100.0,0.05
30.0,105.0,0.05
31.0,109.0,0.05
32.0,113.0,0.05
33.0,117.0,0.05
34.0,122.0,0.05
35.0,133.0,0.05
36.0,148.0,0.05
37.0,158.0,0.05
38.0,165.0,0.05
39.0,184.0,0.05
40.0,217.0,0.05
41.0,233.0,0.05
42.0,239.0,0.05
43.0,252.0,0.05
44.0,265.0,0.05
45.0,294.0,0.05
46.0,308.0,0.05
47.0,326.0,0.05
48.0,343.0,0.05
49.0,361.0,0.05
50.0,373.0,0.05
51.0,449.0,0.05
52.0,455.0,0.05
53.0,472.0,0.05
54.0,479.0,0.05
55.0,491.0,0.05
56.0,493.0,0.05
57.0,501.0,0.05
58.0,508.0,0.05
59.0,518.0,0.05
60.0,527.0,0.05
61.0,538.0,0.05
62.0,563.0,0.05
63.0,592.0,0.05
64.0,606.0,0.05
65.0,618.0,0.05
66.0,643.0,0.05
67.0,666.0,0.05
68.0,676.0,0.05
69.0,694.0,0.05
70.0,712.0,0.05
71.0,731.0,0.05
72.0,734.0,0.05
73.0,756.0,0.05
74.0,771.0,0.05
75.0,790.0,0.05
76.0,801.0,0.05
77.0,836.0,0.05
78.0,863.0,0.05
79.0,889.0,0.05
80.0,917.0,0.05
81.0,932.0,0.05
82.0,938.0,0.05
83.0,957.0,0.05
84.0,980.0,0.05
85.0,992.0,0.05
86.0,1042.0,0.05
87.0,1044.0,0.05
88.0,1069.0,0.05
89.0,1103.0,0.05
90.0,1118.0,0.05
91.0,1159.0,0.05
92.0,1167.0,0.05
93.0,1172.0,0.05
94.0,1182.0,0.05
95.0,1202.0,0.05
96.0,1205.0,0.05
97.0,1227.0,0.05
98.0,1233.0,0.05
99.0,1236.0,0.05
100.0,1236.0,0.05
101.0,1243.0,0.05
102.0,1251.0,0.05
103.0,1267.0,0.05
104.0,1275.0,0.05
105.0,1280.0,0.05
106.0,1285.0,0.05
107.0,1285.0,0.05
108.0,1288.0,0.05
109.0,1290.0,0.05
110.0,1298.0,0.05
111.0,1303.0,0.05
112.0,1308.0,0.05
113.0,1319.0,0.05
114.0,1321.0,0.05
115.0,1322.0,0.05
116.0,1327.0,0.05
