mjd,mag,magerr
0.0,0.0,0.05
1.0,153.0,0.05
2.0,218.0,0.05
3.0,320.0,0.05
4.0,427.0,0.05
5.0,651.0,0.05
6.0,850.0,0.05
7.0,1084.0,0.05
8.0,1294.0,0.05
9.0,1411.0,0.05
10.0,1553.0,0.05
11.0,1795.0,0.05
12.0,2060.0,0.05
13.0,2249.0,0.05
14.0,2508.0,0.05
15.0,2792.0,0.05
16.0,3059.0,0.05
17.0,3249.0,0.05
18.0,3532.0,0.05
19.0,3730.0,0.05
20.0,3881.0,0.05
21.0,4230.0,0.05
22.0,4592.0,0.05
23.0,4885.0,0.05
24.0,5258.0,0.05
25.0,5641.0,0.05
26.0,5874.0,0.05
27.0,6508.0,0.05
28.0,6708.0,0.05
29.0,7020.0,0.05
30.0,7164.0,0.05
31.0,7623.0,0.05
32.0,8057.0,0.05
33.0,8403.0,0.05
34.0,8478.0,0.05
35.0,8775.0,0.05
36.0,9477.0,0.05
37.0,9987.0,0.05
38.0,10262.0,0.05
39.0,10614.0,0.05
40.0,10928.0,0.05
41.0,11361.0,0.05
42.0,11705.0,0.05
43.0,11938.0,0.05
44.0,12066.0,0.05
45.0,12460.0,0.05
46.0,12460.0,0.05
47.0,12680.0,0.05
48.0,12792.0,0.05
49.0,13063.0,0.05
50.0,13063.0,0.05
51.0,13471.0,0.05
52.0,13602.0,0.05
53.0,13799.0,0.05
54.0,14051.0,0.05
55.0,14051.0,0.05
56.0,14433.0,0.05
57.0,14433.0,0.05
58.0,14686.0,0.05
59.0,15115.0,0.05
60.0,15210.0,0.05
61.0,15612.0,0.05
62.0,15612.0,0.05
63.0,15612.0,0.05
64.0,16713.0,0.05
65.0,16603.0,0.05
66.0,17021.0,0.05
67.0,17261.0,0.05
68.0,17698.0,0.05
69.0,18278.0,0.05
70.0,18523.0,0.05
71.0,18523.0,0.05
72.0,19207.0,0.05
73.0,19363.0,0.05
74.0,19709.0,0.05
75.0,20101.0,0.05
76.0,20297.0,0.05
77.0,20297.0,0.05
78.0,20787.0,0.05
79.0,20787.0,0.05
80.0,21062.0,0.05
81.0,21206.0,0.05
82.0,21448.0,0.05
83.0,21727.0,0.05
84.0,21961.0,0.05
85.0,21961.0,0.05
86.0,22078.0,0.05
87.0,22246.0,0.05
88.0,22467.0,0.05
89.0,22978.0,0.05
90.0,23126.0,0.05
91.0,23390.0,0.05
92.0,23390.0,0.05
93.0,23508.0,0.05
94.0,23735.0,0.05
95.0,23881.0,0.05
96.0,24053.0,0.05
97.0,24232.0,0.05
98.0,24303.0,0.05
99.0,24303.0,0.05
100.0,24618.0,0.05
101.0,24766.0,0.05
102.0,24870.0,0.05
103.0,25011.0,0.05
104.0,25075.0,0.05
105.0,25165.0,0.05
106.0,25165.0,0.05
107.0,25165.0,0.05
108.0,25390.0,0.05
109.0,25462.0,0.05
110.0,25610.0,0.05
111.0,25708.0,0.05
112.0,25811.0,0.05
113.0,25811.0,0.05
114.0,25961.0,0.05
115.0,26065.0,0.05
116.0,26171.0,0.05
117.0,26239.0,0.05
118.0,26322.0,0.05
119.0,26450.0,0.05
120.0,26450.0,0.05
121.0,26520.0,0.05
122.0,26605.0,0.05
123.0,26659.0,0.05
124.0,26705.0,0.05
125.0,26796.0,0.05
126.0,26847.0,0.05
127.0,26847.0,0.05
128.0,26923.0,0.05
129.0,26964.0,0.05
130.0,27039.0,0.05
131.0,27130.0,0.05
132.0,27184.0,0.05
133.0,27259.0,0.05
134.0,27259.0,0.05
135.0,27354.0,0.05
136.0,27412.0,0.05
137.0,27501.0,0.05
138.0,27556.0,0.05
139.0,27604.0,0.05
140.0,27694.0,0.05
141.0,27694.0,0.05
142.0,27776.0,0.05
143.0,27851.0,0.05
144.0,27913.0,0.05
145.0,27990.0,0.05
146.0,28050.0,0.05
147.0,28170.0,0.05
148.0,28170.0,0.05
149.0,28283.0,0.05
150.0,28335.0,0.05
151.0,28451.0,0.05
152.0,28535.0,0.05
153.0,28611.0,0.05
154.0,28702.0,0.05
155.0,28702.0,0.05
156.0,28818.0,0.05
157.0,28878.0,0.05
158.0,28999.0,0.05
159.0,29077.0,0.05
160.0,29192.0,0.05
161.0,29341.0,0.05
162.0,29341.0,0.05
163.0,29457.0,0.05
164.0,29548.0,0.05
165.0,29691.0,0.05
166.0,29776.0,0.05
167.0,29936.0,0.05
168.0,30100.0,0.05
169.0,30100.0,0.05
170.0,30184.0,0.05
171.0,30388.0,0.05
172.0,30483.0,0.05
173.0,30582.0,0.05
174.0,30726.0,0.05
175.0,30853.0,0.05
176.0,30853.0,0.05
177.0,30986.0,0.05
178.0,31083.0,0.05
179.0,31177.0,0.05
180.0,31293.0,0.05
181.0,31380.0,0.05
182.0,31516.0,0.05
183.0,31516.0,0.05
184.0,31717.0,0.05
185.0,31864.0,0.05
186.0,31921.0,0.05
187.0,31989.0,0.05
188.0,32111.0,0.05
189.0,32245.0,0.05
190.0,32245.0,0.05
191.0,32422.0,0.05
192.0,32524.0,0.05
193.0,32618.0,0.05
194.0,32762.0,0.05
195.0,32888.0,0.05
196.0,33011.0,0.05
197.0,33011.0,0.05
198.0,33136.0,0.05
199.0,33258.0,0.05
200.0,33342.0,0.05
201.0,33438.0,0.05
202.0,33718.0,0.05
203.0,33718.0,0.05
204.0,33718.0,0.05
205.0,34015.0,0.05
