mjd,mag,magerr
0.0,0.0,0.05
1.0,28.0,0.05
2.0,33.0,0.05
3.0,41.0,0.05
4.0,61.0,0.05
5.0,74.0,0.05
6.0,90.0,0.05
7.0,100.0,0.05
8.0,113.0,0.05
9.0,118.0,0.05
10.0,123.0,0.05
11.0,136.0,0.05
12.0,138.0,0.05
13.0,153.0,0.05
14.0,177.0,0.05
15.0,179.0,0.05
16.0,187.0,0.05
17.0,195.0,0.05
18.0,208.0,0.05
19.0,223.0,0.05
20.0,247.0,0.05
21.0,260.0,0.05
22.0,265.0,0.05
23.0,284.0,0.05
24.0,302.0,0.05
25.0,318.0,0.05
26.0,327.0,0.05
27.0,332.0,0.05
28.0,338.0,0.05
29.0,346.0,0.05
30.0,348.0,0.05
31.0,352.0,0.05
32.0,365.0,0.05
33.0,377.0,0.05
34.0,391.0,0.05
35.0,398.0,0.05
36.0,405.0,0.05
37.0,404.0,0.05
38.0,409.0,0.05
39.0,426.0,0.05
40.0,434.0,0.05
41.0,436.0,0.05
42.0,444.0,0.05
43.0,457.0,0.05
44.0,458.0,0.05
45.0,462.0,0.05
46.0,482.0,0.05
47.0,489.0,0.05
48.0,502.0,0.05
49.0,512.0,0.05
50.0,513.0,0.05
51.0,514.0,0.05
52.0,519.0,0.05
53.0,535.0,0.05
54.0,537.0,0.05
55.0,541.0,0.05
56.0,543.0,0.05
57.0,545.0,0.05
58.0,549.0,0.05
59.0,549.0,0.05
60.0,567.0,0.05
61.0,574.0,0.05
62.0,586.0,0.05
63.0,593.0,0.05
64.0,594.0,0.05
65.0,595.0,0.05
66.0,598.0,0.05
67.0,612.0,0.05
68.0,617.0,0.05
69.0,621.0,0.05
70.0,627.0,0.05
71.0,632.0,0.05
72.0,633.0,0.05
73.0,634.0,0.05
74.0,645.0,0.05
75.0,647.0,0.05
76.0,651.0,0.05
77.0,655.0,0.05
78.0,656.0,0.05
79.0,658.0,0.05
80.0,663.0,0.05
81.0,669.0,0.05
82.0,677.0,0.05
83.0,677.0,0.05
84.0,678.0,0.05
85.0,682.0,0.05
86.0,683.0,0.05
