mjd,mag,magerr
0.0,0.0,0.05
1.0,5.0,0.05
2.0,5.0,0.05
3.0,10.0,0.05
4.0,13.0,0.05
5.0,18.0,0.05
6.0,21.0,0.05
7.0,23.0,0.05
8.0,28.0,0.05
9.0,33.0,0.05
10.0,35.0,0.05
11.0,36.0,0.05
12.0,37.0,0.05
13.0,41.0,0.05
14.0,49.0,0.05
15.0,52.0,0.05
16.0,57.0,0.05
17.0,62.0,0.05
18.0,67.0,0.05
19.0,68.0,0.05
20.0,74.0,0.05
21.0,77.0,0.05
22.0,81.0,0.05
23.0,88.0,0.05
24.0,96.0,0.05
25.0,101.0,0.05
26.0,101.0,0.05
27.0,118.0,0.05
28.0,122.0,0.05
29.0,126.0,0.05
30.0,132.0,0.05
31.0,133.0,0.05
32.0,134.0,0.05
33.0,145.0,0.05
34.0,159.0,0.05
35.0,164.0,0.05
36.0,198.0,0.05
37.0,203.0,0.05
38.0,207.0,0.05
39.0,218.0,0.05
40.0,245.0,0.05
41.0,256.0,0.05
42.0,262.0,0.05
43.0,281.0,0.05
44.0,288.0,0.05
45.0,296.0,0.05
46.0,309.0,0.05
47.0,321.0,0.05
48.0,344.0,0.05
49.0,359.0,0.05
50.0,377.0,0.05
51.0,390.0,0.05
52.0,392.0,0.05
53.0,404.0,0.05
54.0,404.0,0.05
55.0,404.0,0.05
56.0,442.0,0.05
57.0,444.0,0.05
58.0,447.0,0.05
59.0,449.0,0.05
60.0,464.0,0.05
61.0,489.0,0.05
62.0,489.0,0.05
63.0,550.0,0.05
64.0,563.0,0.05
65.0,578.0,0.05
66.0,586.0,0.05
67.0,597.0,0.05
68.0,615.0,0.05
69.0,640.0,0.05
70.0,657.0,0.05
71.0,681.0,0.05
72.0,696.0,0.05
73.0,699.0,0.05
74.0,707.0,0.05
75.0,731.0,0.05
76.0,748.0,0.05
77.0,758.0,0.05
78.0,783.0,0.05
79.0,783.0,0.05
80.0,802.0,0.05
81.0,817.0,0.05
82.0,829.0,0.05
83.0,844.0,0.05
84.0,858.0,0.05
85.0,871.0,0.05
86.0,879.0,0.05
87.0,885.0,0.05
88.0,901.0,0.05
89.0,912.0,0.05
90.0,920.0,0.05
91.0,920.0,0.05
92.0,936.0,0.05
93.0,944.0,0.05
94.0,946.0,0.05
95.0,959.0,0.05
96.0,963.0,0.05
97.0,968.0,0.05
98.0,981.0,0.05
99.0,993.0,0.05
100.0,1000.0,0.05
101.0,1004.0,0.05
102.0,1009.0,0.05
103.0,1012.0,0.05
104.0,1015.0,0.05
105.0,1019.0,0.05
106.0,1026.0,0.05
107.0,1028.0,0.05
108.0,1032.0,0.05
109.0,1038.0,0.05
110.0,1047.0,0.05
111.0,1056.0,0.05
112.0,1059.0,0.05
113.0,1067.0,0.05
114.0,1070.0,0.05
115.0,1074.0,0.05
116.0,1077.0,0.05
117.0,1081.0,0.05
118.0,1083.0,0.05
119.0,1085.0,0.05
120.0,1085.0,0.05
121.0,1092.0,0.05
122.0,1093.0,0.05
123.0,1094.0,0.05
124.0,1097.0,0.05
125.0,1103.0,0.05
126.0,1103.0,0.05
127.0,1103.0,0.05
128.0,1106.0,0.05
129.0,1106.0,0.05
130.0,1109.0,0.05
131.0,1110.0,0.05
132.0,1110.0,0.05
133.0,1110.0,0.05
134.0,1110.0,0.05
135.0,1114.0,0.05
136.0,1115.0,0.05
137.0,1120.0,0.05
138.0,1124.0,0.05
139.0,1125.0,0.05
140.0,1127.0,0.05
141.0,1127.0,0.05
142.0,1129.0,0.05
143.0,1129.0,0.05
144.0,1133.0,0.05
145.0,1135.0,0.05
