mjd,mag,magerr
0.0,0.0,0.05
1.0,24.0,0.05
2.0,42.0,0.05
3.0,59.0,0.05
4.0,76.0,0.05
5.0,87.0,0.05
6.0,145.0,0.05
7.0,147.0,0.05
8.0,203.0,0.05
9.0,235.0,0.05
10.0,282.0,0.05
11.0,287.0,0.05
12.0,359.0,0.05
13.0,396.0,0.05
14.0,413.0,0.05
15.0,453.0,0.05
16.0,509.0,0.05
17.0,597.0,0.05
18.0,644.0,0.05
19.0,674.0,0.05
20.0,780.0,0.05
21.0,783.0,0.05
22.0,840.0,0.05
23.0,939.0,0.05
24.0,979.0,0.05
25.0,1009.0,0.05
26.0,1009.0,0.05
27.0,1069.0,0.05
28.0,1084.0,0.05
29.0,1121.0,0.05
30.0,1188.0,0.05
31.0,1214.0,0.05
32.0,1263.0,0.05
33.0,1282.0,0.05
34.0,1322.0,0.05
35.0,1341.0,0.05
36.0,1349.0,0.05
37.0,1386.0,0.05
38.0,1401.0,0.05
39.0,1425.0,0.05
40.0,1455.0,0.05
41.0,1478.0,0.05
42.0,1481.0,0.05
43.0,1511.0,0.05
44.0,1533.0,0.05
45.0,1538.0,0.05
46.0,1547.0,0.05
47.0,1565.0,0.05
48.0,1578.0,0.05
49.0,1582.0,0.05
50.0,1589.0,0.05
51.0,1608.0,0.05
52.0,1614.0,0.05
53.0,1620.0,0.05
54.0,1620.0,0.05
55.0,1620.0,0.05
56.0,1646.0,0.05
57.0,1651.0,0.05
58.0,1679.0,0.05
59.0,1695.0,0.05
60.0,1709.0,0.05
61.0,1731.0,0.05
62.0,1731.0,0.05
63.0,1743.0,0.05
64.0,1761.0,0.05
65.0,1778.0,0.05
66.0,1794.0,0.05
67.0,1809.0,0.05
68.0,1832.0,0.05
69.0,1855.0,0.05
70.0,1857.0,0.05
71.0,1867.0,0.05
72.0,1888.0,0.05
73.0,1900.0,0.05
74.0,1909.0,0.05
75.0,1928.0,0.05
76.0,1934.0,0.05
77.0,1951.0,0.05
78.0,1975.0,0.05
79.0,1990.0,0.05
80.0,1990.0,0.05
81.0,1995.0,0.05
82.0,1999.0,0.05
83.0,2012.0,0.05
84.0,2012.0,0.05
85.0,2016.0,0.05
86.0,2026.0,0.05
87.0,2029.0,0.05
88.0,2041.0,0.05
89.0,2049.0,0.05
90.0,2056.0,0.05
91.0,2057.0,0.05
92.0,2072.0,0.05
93.0,2074.0,0.05
94.0,2091.0,0.05
95.0,2093.0,0.05
96.0,2113.0,0.05
97.0,2121.0,0.05
98.0,2122.0,0.05
99.0,2128.0,0.05
100.0,2139.0,0.05
101.0,2142.0,0.05
102.0,2145.0,0.05
103.0,2149.0,0.05
104.0,2151.0,0.05
105.0,2151.0,0.05
106.0,2156.0,0.05
107.0,2156.0,0.05
108.0,2166.0,0.05
109.0,2171.0,0.05
110.0,2175.0,0.05
111.0,2176.0,0.05
112.0,2176.0,0.05
113.0,2180.0,0.05
114.0,2185.0,0.05
115.0,2187.0,0.05
116.0,2190.0,0.05
117.0,2203.0,0.05
118.0,2206.0,0.05
119.0,2206.0,0.05
120.0,2208.0,0.05
121.0,2210.0,0.05
122.0,2211.0,0.05
123.0,2215.0,0.05
124.0,2218.0,0.05
125.0,2223.0,0.05
126.0,2223.0,0.05
127.0,2223.0,0.05
128.0,2225.0,0.05
129.0,2226.0,0.05
130.0,2227.0,0.05
131.0,2230.0,0.05
132.0,2230.0,0.05
133.0,2230.0,0.05
134.0,2230.0,0.05
135.0,2232.0,0.05
136.0,2232.0,0.05
137.0,2232.0,0.05
138.0,2233.0,0.05
139.0,2236.0,0.05
140.0,2236.0,0.05
141.0,2236.0,0.05
142.0,2241.0,0.05
143.0,2243.0,0.05
144.0,2243.0,0.05
145.0,2245.0,0.05
146.0,2252.0,0.05
147.0,2252.0,0.05
148.0,2252.0,0.05
149.0,2262.0,0.05
150.0,2266.0,0.05
151.0,2267.0,0.05
152.0,2268.0,0.05
153.0,2271.0,0.05
154.0,2271.0,0.05
155.0,2271.0,0.05
156.0,2272.0,0.05
157.0,2272.0,0.05
158.0,2271.0,0.05
159.0,2273.0,0.05
160.0,2273.0,0.05
161.0,2273.0,0.05
162.0,2273.0,0.05
163.0,2278.0,0.05
164.0,2281.0,0.05
165.0,2283.0,0.05
166.0,2286.0,0.05
167.0,2287.0,0.05
168.0,2287.0,0.05
169.0,2287.0,0.05
170.0,2293.0,0.05
171.0,2297.0,0.05
172.0,2298.0,0.05
173.0,2300.0,0.05
174.0,2300.0,0.05
175.0,2300.0,0.05
176.0,2300.0,0.05
177.0,2304.0,0.05
178.0,2304.0,0.05
179.0,2307.0,0.05
180.0,2310.0,0.05
181.0,2312.0,0.05
182.0,2312.0,0.05
183.0,2312.0,0.05
184.0,2315.0,0.05
185.0,2330.0,0.05
186.0,2335.0,0.05
