mjd,mag,magerr
0.0,0.0,0.05
1.0,0.0,0.05
2.0,0.0,0.05
3.0,1.0,0.05
4.0,1.0,0.05
5.0,1.0,0.05
6.0,2.0,0.05
7.0,2.0,0.05
8.0,3.0,0.05
9.0,3.0,0.05
10.0,3.0,0.05
11.0,4.0,0.05
12.0,4.0,0.05
13.0,4.0,0.05
14.0,4.0,0.05
15.0,6.0,0.05
16.0,6.0,0.05
17.0,7.0,0.05
18.0,11.0,0.05
19.0,17.0,0.05
20.0,26.0,0.05
21.0,28.0,0.05
22.0,30.0,0.05
23.0,37.0,0.05
24.0,40.0,0.05
25.0,44.0,0.05
26.0,44.0,0.05
27.0,45.0,0.05
28.0,47.0,0.05
29.0,48.0,0.05
30.0,53.0,0.05
31.0,56.0,0.05
32.0,59.0,0.05
33.0,61.0,0.05
34.0,62.0,0.05
35.0,64.0,0.05
36.0,64.0,0.05
37.0,67.0,0.05
38.0,71.0,0.05
39.0,75.0,0.05
40.0,76.0,0.05
41.0,79.0,0.05
42.0,80.0,0.05
43.0,82.0,0.05
44.0,86.0,0.05
45.0,87.0,0.05
46.0,92.0,0.05
47.0,95.0,0.05
48.0,98.0,0.05
49.0,99.0,0.05
50.0,100.0,0.05
51.0,104.0,0.05
52.0,113.0,0.05
53.0,117.0,0.05
54.0,118.0,0.05
55.0,121.0,0.05
56.0,121.0,0.05
57.0,121.0,0.05
58.0,121.0,0.05
59.0,126.0,0.05
60.0,133.0,0.05
61.0,151.0,0.05
62.0,151.0,0.05
63.0,151.0,0.05
64.0,151.0,0.05
65.0,151.0,0.05
66.0,153.0,0.05
67.0,160.0,0.05
68.0,162.0,0.05
69.0,163.0,0.05
70.0,164.0,0.05
71.0,164.0,0.05
72.0,164.0,0.05
73.0,166.0,0.05
74.0,167.0,0.05
75.0,169.0,0.05
76.0,169.0,0.05
77.0,169.0,0.05
78.0,169.0,0.05
79.0,169.0,0.05
80.0,169.0,0.05
81.0,172.0,0.05
82.0,172.0,0.05
83.0,177.0,0.05
84.0,177.0,0.05
85.0,177.0,0.05
86.0,177.0,0.05
87.0,177.0,0.05
88.0,183.0,0.05
89.0,190.0,0.05
90.0,190.0,0.05
91.0,194.0,0.05
92.0,194.0,0.05
93.0,194.0,0.05
94.0,202.0,0.05
95.0,211.0,0.05
96.0,214.0,0.05
97.0,218.0,0.05
98.0,218.0,0.05
99.0,218.0,0.05
100.0,218.0,0.05
101.0,223.0,0.05
102.0,233.0,0.05
103.0,234.0,0.05
104.0,234.0,0.05
105.0,235.0,0.05
106.0,235.0,0.05
107.0,235.0,0.05
108.0,235.0,0.05
109.0,235.0,0.05
110.0,235.0,0.05
111.0,235.0,0.05
112.0,242.0,0.05
113.0,242.0,0.05
114.0,242.0,0.05
115.0,242.0,0.05
116.0,242.0,0.05
117.0,242.0,0.05
118.0,242.0,0.05
119.0,242.0,0.05
120.0,242.0,0.05
121.0,242.0,0.05
122.0,242.0,0.05
123.0,244.0,0.05
124.0,245.0,0.05
125.0,245.0,0.05
126.0,245.0,0.05
127.0,245.0,0.05
128.0,245.0,0.05
129.0,246.0,0.05
130.0,247.0,0.05
131.0,247.0,0.05
132.0,247.0,0.05
133.0,247.0,0.05
134.0,247.0,0.05
135.0,247.0,0.05
136.0,247.0,0.05
137.0,247.0,0.05
138.0,247.0,0.05
139.0,247.0,0.05
140.0,247.0,0.05
141.0,247.0,0.05
142.0,247.0,0.05
143.0,249.0,0.05
144.0,252.0,0.05
145.0,252.0,0.05
146.0,251.0,0.05
147.0,251.0,0.05
148.0,251.0,0.05
149.0,251.0,0.05
150.0,251.0,0.05
151.0,251.0,0.05
152.0,251.0,0.05
153.0,253.0,0.05
154.0,253.0,0.05
155.0,253.0,0.05
156.0,253.0,0.05
157.0,254.0,0.05
158.0,254.0,0.05
159.0,263.0,0.05
160.0,264.0,0.05
161.0,266.0,0.05
162.0,266.0,0.05
163.0,266.0,0.05
164.0,271.0,0.05
165.0,270.0,0.05
166.0,270.0,0.05
167.0,270.0,0.05
168.0,270.0,0.05
169.0,270.0,0.05
170.0,270.0,0.05
171.0,270.0,0.05
172.0,269.0,0.05
173.0,270.0,0.05
174.0,270.0,0.05
175.0,270.0,0.05
176.0,270.0,0.05
177.0,270.0,0.05
178.0,270.0,0.05
179.0,270.0,0.05
180.0,270.0,0.05
181.0,270.0,0.05
182.0,270.0,0.05
183.0,270.0,0.05
184.0,270.0,0.05
185.0,270.0,0.05
186.0,270.0,0.05
187.0,270.0,0.05
188.0,270.0,0.05
189.0,270.0,0.05
190.0,270.0,0.05
191.0,270.0,0.05
192.0,278.0,0.05
193.0,278.0,0.05
194.0,278.0,0.05
195.0,278.0,0.05
196.0,281.0,0.05
197.0,281.0,0.05
198.0,281.0,0.05
199.0,293.0,0.05
200.0,293.0,0.05
201.0,293.0,0.05
202.0,293.0,0.05
203.0,287.0,0.05
204.0,287.0,0.05
205.0,287.0,0.05
206.0,287.0,0.05
207.0,287.0,0.05
208.0,287.0,0.05
209.0,287.0,0.05
210.0,287.0,0.05
211.0,287.0,0.05
212.0,287.0,0.05
213.0,287.0,0.05
