mjd,mag,magerr
0.0,0.0,0.05
1.0,0.0,0.05
2.0,2.0,0.05
3.0,7.0,0.05
4.0,7.0,0.05
5.0,11.0,0.05
6.0,26.0,0.05
7.0,38.0,0.05
8.0,44.0,0.05
9.0,56.0,0.05
10.0,70.0,0.05
11.0,80.0,0.05
12.0,90.0,0.05
13.0,108.0,0.05
14.0,134.0,0.05
15.0,142.0,0.05
16.0,146.0,0.05
17.0,160.0,0.05
18.0,167.0,0.05
19.0,177.0,0.05
20.0,198.0,0.05
21.0,203.0,0.05
22.0,209.0,0.05
23.0,215.0,0.05
24.0,218.0,0.05
25.0,224.0,0.05
26.0,228.0,0.05
27.0,230.0,0.05
28.0,237.0,0.05
29.0,239.0,0.05
30.0,239.0,0.05
31.0,251.0,0.05
32.0,257.0,0.05
33.0,263.0,0.05
34.0,274.0,0.05
35.0,285.0,0.05
36.0,285.0,0.05
37.0,289.0,0.05
38.0,297.0,0.05
39.0,301.0,0.05
40.0,305.0,0.05
41.0,312.0,0.05
42.0,317.0,0.05
43.0,320.0,0.05
44.0,327.0,0.05
45.0,336.0,0.05
46.0,354.0,0.05
47.0,364.0,0.05
48.0,375.0,0.05
49.0,381.0,0.05
50.0,381.0,0.05
51.0,384.0,0.05
52.0,394.0,0.05
53.0,400.0,0.05
54.0,408.0,0.05
55.0,409.0,0.05
56.0,410.0,0.05
57.0,413.0,0.05
58.0,416.0,0.05
59.0,429.0,0.05
60.0,441.0,0.05
61.0,453.0,0.05
62.0,453.0,0.05
63.0,459.0,0.05
64.0,462.0,0.05
65.0,467.0,0.05
66.0,471.0,0.05
67.0,477.0,0.05
68.0,491.0,0.05
69.0,499.0,0.05
70.0,515.0,0.05
71.0,517.0,0.05
72.0,519.0,0.05
73.0,522.0,0.05
74.0,549.0,0.05
75.0,557.0,0.05
76.0,561.0,0.05
77.0,563.0,0.05
78.0,566.0,0.05
79.0,568.0,0.05
80.0,569.0,0.05
81.0,572.0,0.05
82.0,572.0,0.05
83.0,581.0,0.05
84.0,582.0,0.05
85.0,583.0,0.05
86.0,584.0,0.05
87.0,585.0,0.05
88.0,586.0,0.05
89.0,595.0,0.05
90.0,598.0,0.05
91.0,602.0,0.05
92.0,603.0,0.05
93.0,603.0,0.05
94.0,604.0,0.05
95.0,606.0,0.05
96.0,608.0,0.05
97.0,609.0,0.05
98.0,610.0,0.05
99.0,611.0,0.05
100.0,611.0,0.05
101.0,613.0,0.05
102.0,616.0,0.05
103.0,617.0,0.05
104.0,622.0,0.05
105.0,624.0,0.05
106.0,628.0,0.05
107.0,628.0,0.05
108.0,628.0,0.05
109.0,630.0,0.05
110.0,631.0,0.05
111.0,634.0,0.05
112.0,634.0,0.05
113.0,635.0,0.05
114.0,635.0,0.05
115.0,635.0,0.05
116.0,635.0,0.05
117.0,635.0,0.05
118.0,639.0,0.05
119.0,640.0,0.05
