mjd,mag,magerr
0.0,0.0,0.05
1.0,37.0,0.05
2.0,51.0,0.05
3.0,66.0,0.05
4.0,74.0,0.05
5.0,132.0,0.05
6.0,193.0,0.05
7.0,227.0,0.05
8.0,307.0,0.05
9.0,369.0,0.05
10.0,436.0,0.05
11.0,492.0,0.05
12.0,574.0,0.05
13.0,622.0,0.05
14.0,678.0,0.05
15.0,708.0,0.05
16.0,758.0,0.05
17.0,826.0,0.05
18.0,886.0,0.05
19.0,945.0,0.05
20.0,992.0,0.05
21.0,1048.0,0.05
22.0,1086.0,0.05
23.0,1120.0,0.05
24.0,1156.0,0.05
25.0,1199.0,0.05
26.0,1226.0,0.05
27.0,1243.0,0.05
28.0,1281.0,0.05
29.0,1309.0,0.05
30.0,1351.0,0.05
31.0,1379.0,0.05
32.0,1399.0,0.05
33.0,1468.0,0.05
34.0,1533.0,0.05
35.0,1554.0,0.05
36.0,1576.0,0.05
37.0,1606.0,0.05
38.0,1632.0,0.05
39.0,1653.0,0.05
40.0,1677.0,0.05
41.0,1686.0,0.05
42.0,1703.0,0.05
43.0,1713.0,0.05
44.0,1727.0,0.05
45.0,1742.0,0.05
46.0,1760.0,0.05
47.0,1777.0,0.05
48.0,1801.0,0.05
49.0,1824.0,0.05
50.0,1825.0,0.05
51.0,1845.0,0.05
52.0,1857.0,0.05
53.0,1873.0,0.05
54.0,1888.0,0.05
55.0,1894.0,0.05
56.0,1898.0,0.05
57.0,1905.0,0.05
58.0,1919.0,0.05
59.0,1942.0,0.05
60.0,1974.0,0.05
61.0,1991.0,0.05
62.0,2001.0,0.05
63.0,2014.0,0.05
64.0,2028.0,0.05
65.0,2041.0,0.05
66.0,2068.0,0.05
67.0,2095.0,0.05
68.0,2120.0,0.05
69.0,2142.0,0.05
70.0,2158.0,0.05
71.0,2168.0,0.05
72.0,2183.0,0.05
73.0,2202.0,0.05
74.0,2222.0,0.05
75.0,2239.0,0.05
76.0,2260.0,0.05
77.0,2278.0,0.05
78.0,2284.0,0.05
79.0,2301.0,0.05
80.0,2321.0,0.05
81.0,2339.0,0.05
82.0,2347.0,0.05
83.0,2366.0,0.05
84.0,2375.0,0.05
85.0,2378.0,0.05
86.0,2382.0,0.05
87.0,2390.0,0.05
88.0,2397.0,0.05
89.0,2404.0,0.05
90.0,2415.0,0.05
91.0,2422.0,0.05
92.0,2429.0,0.05
93.0,2432.0,0.05
94.0,2436.0,0.05
95.0,2445.0,0.05
96.0,2454.0,0.05
97.0,2459.0,0.05
98.0,2460.0,0.05
99.0,2463.0,0.05
100.0,2467.0,0.05
101.0,2474.0,0.05
102.0,2489.0,0.05
103.0,2490.0,0.05
104.0,2506.0,0.05
105.0,2510.0,0.05
106.0,2514.0,0.05
107.0,2524.0,0.05
108.0,2535.0,0.05
109.0,2543.0,0.05
110.0,2551.0,0.05
111.0,2555.0,0.05
112.0,2555.0,0.05
113.0,2565.0,0.05
114.0,2571.0,0.05
115.0,2584.0,0.05
116.0,2593.0,0.05
117.0,2608.0,0.05
118.0,2615.0,0.05
119.0,2625.0,0.05
120.0,2628.0,0.05
121.0,2632.0,0.05
122.0,2642.0,0.05
123.0,2658.0,0.05
124.0,2664.0,0.05
125.0,2673.0,0.05
126.0,2680.0,0.05
127.0,2681.0,0.05
128.0,2689.0,0.05
129.0,2693.0,0.05
130.0,2701.0,0.05
131.0,2705.0,0.05
132.0,2716.0,0.05
133.0,2723.0,0.05
134.0,2731.0,0.05
135.0,2735.0,0.05
136.0,2742.0,0.05
137.0,2747.0,0.05
138.0,2754.0,0.05
139.0,2763.0,0.05
140.0,2767.0,0.05
141.0,2774.0,0.05
142.0,2780.0,0.05
143.0,2794.0,0.05
144.0,2807.0,0.05
145.0,2822.0,0.05
