mjd,mag,magerr
0.0,0.0,0.05
1.0,35.0,0.05
2.0,52.0,0.05
3.0,71.0,0.05
4.0,98.0,0.05
5.0,127.0,0.05
6.0,157.0,0.05
7.0,208.0,0.05
8.0,242.0,0.05
9.0,268.0,0.05
10.0,315.0,0.05
11.0,344.0,0.05
12.0,384.0,0.05
13.0,424.0,0.05
14.0,449.0,0.05
15.0,463.0,0.05
16.0,508.0,0.05
17.0,552.0,0.05
18.0,595.0,0.05
19.0,652.0,0.05
20.0,698.0,0.05
21.0,742.0,0.05
22.0,779.0,0.05
23.0,807.0,0.05
24.0,843.0,0.05
25.0,892.0,0.05
26.0,922.0,0.05
27.0,960.0,0.05
28.0,978.0,0.05
29.0,1012.0,0.05
30.0,1046.0,0.05
31.0,1093.0,0.05
32.0,1127.0,0.05
33.0,1170.0,0.05
34.0,1207.0,0.05
35.0,1265.0,0.05
36.0,1287.0,0.05
37.0,1319.0,0.05
38.0,1346.0,0.05
39.0,1380.0,0.05
40.0,1424.0,0.05
41.0,1471.0,0.05
42.0,1522.0,0.05
43.0,1562.0,0.05
44.0,1591.0,0.05
45.0,1612.0,0.05
46.0,1652.0,0.05
47.0,1682.0,0.05
48.0,1708.0,0.05
49.0,1745.0,0.05
50.0,1774.0,0.05
51.0,1805.0,0.05
52.0,1834.0,0.05
53.0,1846.0,0.05
54.0,1870.0,0.05
55.0,1895.0,0.05
56.0,1906.0,0.05
57.0,1922.0,0.05
58.0,1944.0,0.05
59.0,1966.0,0.05
60.0,2013.0,0.05
61.0,2040.0,0.05
62.0,2040.0,0.05
63.0,2110.0,0.05
64.0,2117.0,0.05
65.0,2141.0,0.05
66.0,2166.0,0.05
67.0,2197.0,0.05
68.0,2232.0,0.05
69.0,2268.0,0.05
70.0,2295.0,0.05
71.0,2285.0,0.05
72.0,2296.0,0.05
73.0,2313.0,0.05
74.0,2327.0,0.05
75.0,2348.0,0.05
76.0,2379.0,0.05
77.0,2403.0,0.05
78.0,2426.0,0.05
79.0,2441.0,0.05
80.0,2456.0,0.05
81.0,2472.0,0.05
82.0,2524.0,0.05
83.0,2561.0,0.05
84.0,2586.0,0.05
85.0,2598.0,0.05
86.0,2608.0,0.05
87.0,2619.0,0.05
88.0,2636.0,0.05
89.0,2653.0,0.05
90.0,2672.0,0.05
91.0,2691.0,0.05
92.0,2701.0,0.05
93.0,2713.0,0.05
94.0,2726.0,0.05
95.0,2738.0,0.05
96.0,2748.0,0.05
97.0,2762.0,0.05
98.0,2772.0,0.05
99.0,2775.0,0.05
100.0,2780.0,0.05
101.0,2788.0,0.05
102.0,2796.0,0.05
103.0,2804.0,0.05
104.0,2810.0,0.05
105.0,2817.0,0.05
106.0,2819.0,0.05
107.0,2822.0,0.05
108.0,2826.0,0.05
109.0,2836.0,0.05
110.0,2846.0,0.05
111.0,2855.0,0.05
112.0,2870.0,0.05
113.0,2874.0,0.05
114.0,2881.0,0.05
115.0,2887.0,0.05
116.0,2890.0,0.05
117.0,2906.0,0.05
118.0,2917.0,0.05
119.0,2926.0,0.05
120.0,2929.0,0.05
121.0,2933.0,0.05
122.0,2936.0,0.05
123.0,2942.0,0.05
124.0,2949.0,0.05
125.0,2952.0,0.05
126.0,2959.0,0.05
127.0,2963.0,0.05
128.0,2973.0,0.05
129.0,2990.0,0.05
130.0,3001.0,0.05
131.0,3010.0,0.05
132.0,3015.0,0.05
133.0,3022.0,0.05
134.0,3024.0,0.05
135.0,3031.0,0.05
136.0,3043.0,0.05
137.0,3052.0,0.05
138.0,3065.0,0.05
139.0,3078.0,0.05
140.0,3087.0,0.05
141.0,3095.0,0.05
142.0,3108.0,0.05
143.0,3129.0,0.05
144.0,3142.0,0.05
145.0,3165.0,0.05
146.0,3183.0,0.05
147.0,3205.0,0.05
148.0,3219.0,0.05
149.0,3227.0,0.05
150.0,3252.0,0.05
151.0,3267.0,0.05
152.0,3297.0,0.05
153.0,3318.0,0.05
154.0,3331.0,0.05
155.0,3352.0,0.05
156.0,3370.0,0.05
157.0,3387.0,0.05
158.0,3417.0,0.05
159.0,3439.0,0.05
160.0,3482.0,0.05
161.0,3504.0,0.05
162.0,3529.0,0.05
163.0,3539.0,0.05
164.0,3559.0,0.05
165.0,3583.0,0.05
166.0,3610.0,0.05
167.0,3626.0,0.05
168.0,3642.0,0.05
169.0,3652.0,0.05
170.0,3660.0,0.05
171.0,3673.0,0.05
172.0,3684.0,0.05
173.0,3697.0,0.05
174.0,3723.0,0.05
175.0,3744.0,0.05
176.0,3752.0,0.05
177.0,3765.0,0.05
178.0,3782.0,0.05
179.0,3801.0,0.05
180.0,3821.0,0.05
181.0,3858.0,0.05
182.0,3872.0,0.05
183.0,3890.0,0.05
184.0,3897.0,0.05
185.0,3908.0,0.05
186.0,3929.0,0.05
187.0,3936.0,0.05
188.0,3955.0,0.05
189.0,3963.0,0.05
190.0,3971.0,0.05
191.0,3972.0,0.05
192.0,3972.0,0.05
193.0,3982.0,0.05
194.0,3993.0,0.05
195.0,4005.0,0.05
196.0,4014.0,0.05
197.0,4015.0,0.05
198.0,4016.0,0.05
199.0,4018.0,0.05
200.0,4023.0,0.05
201.0,4029.0,0.05
202.0,4032.0,0.05
203.0,4035.0,0.05
204.0,4037.0,0.05
205.0,4039.0,0.05
206.0,4048.0,0.05
207.0,4051.0,0.05
208.0,4051.0,0.05
209.0,4053.0,0.05
210.0,4055.0,0.05
211.0,4057.0,0.05
212.0,4057.0,0.05
213.0,4057.0,0.05
214.0,4057.0,0.05
215.0,4057.0,0.05
216.0,4057.0,0.05
217.0,4058.0,0.05
218.0,4059.0,0.05
219.0,4059.0,0.05
220.0,4060.0,0.05
221.0,4062.0,0.05
222.0,4063.0,0.05
223.0,4066.0,0.05
224.0,4067.0,0.05
225.0,4069.0,0.05
226.0,4073.0,0.05
227.0,4077.0,0.05
228.0,4083.0,0.05
229.0,4087.0,0.05
