mjd,mag,magerr
0.0,0.0,0.05
1.0,13.0,0.05
2.0,28.0,0.05
3.0,53.0,0.05
4.0,71.0,0.05
5.0,101.0,0.05
6.0,130.0,0.05
7.0,196.0,0.05
8.0,202.0,0.05
9.0,232.0,0.05
10.0,284.0,0.05
11.0,317.0,0.05
12.0,357.0,0.05
13.0,427.0,0.05
14.0,476.0,0.05
15.0,532.0,0.05
16.0,572.0,0.05
17.0,601.0,0.05
18.0,644.0,0.05
19.0,688.0,0.05
20.0,796.0,0.05
21.0,863.0,0.05
22.0,923.0,0.05
23.0,982.0,0.05
24.0,1138.0,0.05
25.0,1245.0,0.05
26.0,1284.0,0.05
27.0,1455.0,0.05
28.0,1457.0,0.05
29.0,1550.0,0.05
30.0,1615.0,0.05
31.0,1649.0,0.05
32.0,1774.0,0.05
33.0,1791.0,0.05
34.0,2016.0,0.05
35.0,2074.0,0.05
36.0,2189.0,0.05
37.0,2266.0,0.05
38.0,2290.0,0.05
39.0,2490.0,0.05
40.0,2628.0,0.05
41.0,2739.0,0.05
42.0,2850.0,0.05
43.0,3001.0,0.05
44.0,3131.0,0.05
45.0,3274.0,0.05
46.0,3394.0,0.05
47.0,3546.0,0.05
48.0,3648.0,0.05
49.0,3773.0,0.05
50.0,3870.0,0.05
51.0,4018.0,0.05
52.0,4144.0,0.05
53.0,4265.0,0.05
54.0,4324.0,0.05
55.0,4458.0,0.05
56.0,4545.0,0.05
57.0,4681.0,0.05
58.0,4798.0,0.05
59.0,4892.0,0.05
60.0,4837.0,0.05
61.0,5067.0,0.05
62.0,5234.0,0.05
63.0,5347.0,0.05
64.0,5452.0,0.05
65.0,5616.0,0.05
66.0,5768.0,0.05
67.0,5872.0,0.05
68.0,5999.0,0.05
69.0,6185.0,0.05
70.0,6322.0,0.05
71.0,6411.0,0.05
72.0,6501.0,0.05
73.0,6661.0,0.05
74.0,6747.0,0.05
75.0,6915.0,0.05
76.0,7064.0,0.05
77.0,7231.0,0.05
78.0,7345.0,0.05
79.0,7448.0,0.05
80.0,7620.0,0.05
81.0,7683.0,0.05
82.0,7774.0,0.05
83.0,7856.0,0.05
84.0,7937.0,0.05
85.0,8064.0,0.05
86.0,8134.0,0.05
87.0,8220.0,0.05
88.0,8289.0,0.05
89.0,8366.0,0.05
90.0,8483.0,0.05
91.0,8570.0,0.05
92.0,8644.0,0.05
93.0,8703.0,0.05
94.0,8773.0,0.05
95.0,8827.0,0.05
96.0,8877.0,0.05
97.0,8921.0,0.05
98.0,8962.0,0.05
99.0,9036.0,0.05
100.0,9070.0,0.05
101.0,9122.0,0.05
102.0,9178.0,0.05
103.0,9206.0,0.05
104.0,9245.0,0.05
105.0,9279.0,0.05
106.0,9305.0,0.05
107.0,9319.0,0.05
108.0,9370.0,0.05
109.0,9419.0,0.05
110.0,9464.0,0.05
111.0,9524.0,0.05
112.0,9557.0,0.05
113.0,9589.0,0.05
114.0,9608.0,0.05
115.0,9648.0,0.05
116.0,9679.0,0.05
117.0,9710.0,0.05
118.0,9739.0,0.05
119.0,9757.0,0.05
120.0,9774.0,0.05
121.0,9777.0,0.05
122.0,9792.0,0.05
123.0,9815.0,0.05
124.0,9820.0,0.05
125.0,9845.0,0.05
126.0,9877.0,0.05
127.0,9914.0,0.05
128.0,9926.0,0.05
129.0,9942.0,0.05
130.0,9949.0,0.05
131.0,9970.0,0.05
132.0,9992.0,0.05
133.0,10025.0,0.05
134.0,10067.0,0.05
135.0,10074.0,0.05
136.0,10107.0,0.05
137.0,10114.0,0.05
138.0,10128.0,0.05
139.0,10142.0,0.05
140.0,10171.0,0.05
141.0,10180.0,0.05
142.0,10188.0,0.05
143.0,10201.0,0.05
144.0,10215.0,0.05
145.0,10233.0,0.05
146.0,10245.0,0.05
147.0,10265.0,0.05
148.0,10274.0,0.05
149.0,10296.0,0.05
150.0,10303.0,0.05
151.0,10309.0,0.05
152.0,10293.0,0.05
153.0,10332.0,0.05
154.0,10365.0,0.05
155.0,10376.0,0.05
156.0,10379.0,0.05
157.0,10396.0,0.05
158.0,10404.0,0.05
159.0,10424.0,0.05
160.0,10435.0,0.05
161.0,10453.0,0.05
162.0,10456.0,0.05
163.0,10472.0,0.05
164.0,10479.0,0.05
165.0,10494.0,0.05
166.0,10513.0,0.05
167.0,10527.0,0.05
168.0,10550.0,0.05
169.0,10532.0,0.05
170.0,10544.0,0.05
171.0,10556.0,0.05
172.0,10582.0,0.05
173.0,10593.0,0.05
174.0,10624.0,0.05
175.0,10631.0,0.05
176.0,10645.0,0.05
177.0,10664.0,0.05
178.0,10680.0,0.05
179.0,10706.0,0.05
180.0,10731.0,0.05
181.0,10743.0,0.05
182.0,10771.0,0.05
183.0,10788.0,0.05
184.0,10799.0,0.05
185.0,10812.0,0.05
186.0,10840.0,0.05
187.0,10867.0,0.05
188.0,10875.0,0.05
189.0,10895.0,0.05
190.0,10899.0,0.05
191.0,10901.0,0.05
192.0,10907.0,0.05
193.0,10918.0,0.05
194.0,10923.0,0.05
195.0,10933.0,0.05
196.0,10947.0,0.05
197.0,10954.0,0.05
198.0,10957.0,0.05
199.0,10967.0,0.05
200.0,10978.0,0.05
201.0,10991.0,0.05
202.0,11001.0,0.05
203.0,11015.0,0.05
204.0,11022.0,0.05
205.0,11033.0,0.05
206.0,11041.0,0.05
207.0,11050.0,0.05
208.0,11061.0,0.05
209.0,11075.0,0.05
210.0,11081.0,0.05
211.0,11085.0,0.05
212.0,11091.0,0.05
213.0,11094.0,0.05
214.0,11101.0,0.05
215.0,11106.0,0.05
216.0,11114.0,0.05
217.0,11119.0,0.05
218.0,11120.0,0.05
219.0,11129.0,0.05
220.0,11132.0,0.05
221.0,11136.0,0.05
