mjd,mag,magerr
0.0,0.0,0.05
1.0,1.0,0.05
2.0,1.0,0.05
3.0,3.0,0.05
4.0,4.0,0.05
5.0,11.0,0.05
6.0,12.0,0.05
7.0,12.0,0.05
8.0,14.0,0.05
9.0,16.0,0.05
10.0,21.0,0.05
11.0,21.0,0.05
12.0,27.0,0.05
13.0,26.0,0.05
14.0,26.0,0.05
15.0,36.0,0.05
16.0,63.0,0.05
17.0,75.0,0.05
18.0,79.0,0.05
19.0,92.0,0.05
20.0,123.0,0.05
21.0,123.0,0.05
22.0,131.0,0.05
23.0,134.0,0.05
24.0,139.0,0.05
25.0,139.0,0.05
26.0,139.0,0.05
27.0,158.0,0.05
28.0,158.0,0.05
29.0,162.0,0.05
30.0,162.0,0.05
31.0,176.0,0.05
32.0,179.0,0.05
33.0,203.0,0.05
34.0,223.0,0.05
35.0,223.0,0.05
36.0,232.0,0.05
37.0,236.0,0.05
38.0,241.0,0.05
39.0,249.0,0.05
40.0,253.0,0.05
41.0,256.0,0.05
42.0,256.0,0.05
43.0,266.0,0.05
44.0,273.0,0.05
45.0,281.0,0.05
46.0,293.0,0.05
47.0,304.0,0.05
48.0,308.0,0.05
49.0,308.0,0.05
50.0,312.0,0.05
51.0,314.0,0.05
52.0,323.0,0.05
53.0,328.0,0.05
54.0,346.0,0.05
55.0,346.0,0.05
56.0,346.0,0.05
57.0,362.0,0.05
58.0,363.0,0.05
59.0,367.0,0.05
60.0,396.0,0.05
61.0,412.0,0.05
62.0,412.0,0.05
63.0,412.0,0.05
64.0,455.0,0.05
65.0,454.0,0.05
66.0,460.0,0.05
67.0,483.0,0.05
68.0,500.0,0.05
69.0,508.0,0.05
70.0,508.0,0.05
71.0,518.0,0.05
72.0,528.0,0.05
73.0,541.0,0.05
74.0,543.0,0.05
75.0,553.0,0.05
76.0,561.0,0.05
77.0,561.0,0.05
78.0,566.0,0.05
79.0,573.0,0.05
80.0,585.0,0.05
81.0,585.0,0.05
82.0,585.0,0.05
83.0,595.0,0.05
84.0,595.0,0.05
85.0,599.0,0.05
86.0,602.0,0.05
87.0,607.0,0.05
88.0,611.0,0.05
89.0,615.0,0.05
90.0,622.0,0.05
91.0,622.0,0.05
92.0,623.0,0.05
93.0,624.0,0.05
94.0,626.0,0.05
95.0,624.0,0.05
96.0,626.0,0.05
97.0,627.0,0.05
98.0,627.0,0.05
99.0,627.0,0.05
100.0,632.0,0.05
101.0,633.0,0.05
102.0,635.0,0.05
103.0,642.0,0.05
104.0,642.0,0.05
105.0,642.0,0.05
106.0,642.0,0.05
107.0,642.0,0.05
108.0,642.0,0.05
109.0,644.0,0.05
110.0,649.0,0.05
111.0,650.0,0.05
112.0,650.0,0.05
113.0,652.0,0.05
114.0,649.0,0.05
115.0,654.0,0.05
116.0,653.0,0.05
117.0,654.0,0.05
118.0,654.0,0.05
119.0,654.0,0.05
120.0,657.0,0.05
121.0,657.0,0.05
122.0,658.0,0.05
123.0,658.0,0.05
124.0,657.0,0.05
125.0,660.0,0.05
126.0,660.0,0.05
127.0,657.0,0.05
128.0,659.0,0.05
129.0,659.0,0.05
130.0,663.0,0.05
131.0,661.0,0.05
132.0,662.0,0.05
133.0,662.0,0.05
134.0,661.0,0.05
135.0,660.0,0.05
136.0,663.0,0.05
137.0,661.0,0.05
138.0,658.0,0.05
139.0,659.0,0.05
140.0,659.0,0.05
141.0,659.0,0.05
142.0,662.0,0.05
143.0,664.0,0.05
144.0,664.0,0.05
145.0,666.0,0.05
146.0,665.0,0.05
147.0,665.0,0.05
148.0,665.0,0.05
149.0,667.0,0.05
150.0,666.0,0.05
151.0,667.0,0.05
152.0,665.0,0.05
153.0,665.0,0.05
154.0,665.0,0.05
155.0,665.0,0.05
156.0,668.0,0.05
157.0,667.0,0.05
158.0,667.0,0.05
159.0,668.0,0.05
160.0,666.0,0.05
161.0,666.0,0.05
162.0,666.0,0.05
163.0,668.0,0.05
164.0,667.0,0.05
165.0,666.0,0.05
166.0,669.0,0.05
167.0,669.0,0.05
168.0,669.0,0.05
169.0,669.0,0.05
170.0,669.0,0.05
171.0,666.0,0.05
172.0,667.0,0.05
173.0,668.0,0.05
174.0,669.0,0.05
175.0,669.0,0.05
176.0,669.0,0.05
177.0,668.0,0.05
178.0,667.0,0.05
179.0,669.0,0.05
180.0,667.0,0.05
181.0,668.0,0.05
182.0,668.0,0.05
183.0,668.0,0.05
184.0,669.0,0.05
185.0,666.0,0.05
186.0,668.0,0.05
187.0,668.0,0.05
188.0,668.0,0.05
189.0,668.0,0.05
190.0,668.0,0.05
191.0,667.0,0.05
192.0,669.0,0.05
193.0,669.0,0.05
194.0,673.0,0.05
195.0,672.0,0.05
196.0,672.0,0.05
197.0,672.0,0.05
198.0,670.0,0.05
199.0,671.0,0.05
200.0,671.0,0.05
201.0,673.0,0.05
202.0,673.0,0.05
203.0,673.0,0.05
204.0,673.0,0.05
205.0,675.0,0.05
206.0,673.0,0.05
207.0,673.0,0.05
208.0,672.0,0.05
209.0,674.0,0.05
210.0,674.0,0.05
211.0,674.0,0.05
212.0,674.0,0.05
213.0,673.0,0.05
214.0,674.0,0.05
215.0,674.0,0.05
216.0,674.0,0.05
217.0,674.0,0.05
218.0,674.0,0.05
219.0,674.0,0.05
220.0,671.0,0.05
221.0,673.0,0.05
