mjd,mag,magerr
0.0,0.0,0.05
1.0,3.0,0.05
2.0,7.0,0.05
3.0,13.0,0.05
4.0,16.0,0.05
5.0,23.0,0.05
6.0,31.0,0.05
7.0,42.0,0.05
8.0,47.0,0.05
9.0,54.0,0.05
10.0,62.0,0.05
11.0,70.0,0.05
12.0,70.0,0.05
13.0,82.0,0.05
14.0,88.0,0.05
15.0,94.0,0.05
16.0,101.0,0.05
17.0,107.0,0.05
18.0,110.0,0.05
19.0,117.0,0.05
20.0,121.0,0.05
21.0,129.0,0.05
22.0,140.0,0.05
23.0,153.0,0.05
24.0,166.0,0.05
25.0,509.0,0.05
26.0,543.0,0.05
27.0,543.0,0.05
28.0,543.0,0.05
29.0,615.0,0.05
30.0,642.0,0.05
31.0,679.0,0.05
32.0,721.0,0.05
33.0,756.0,0.05
34.0,802.0,0.05
35.0,834.0,0.05
36.0,834.0,0.05
37.0,935.0,0.05
38.0,970.0,0.05
39.0,1010.0,0.05
40.0,1027.0,0.05
41.0,1048.0,0.05
42.0,1074.0,0.05
43.0,1140.0,0.05
44.0,1157.0,0.05
45.0,1193.0,0.05
46.0,1207.0,0.05
47.0,1236.0,0.05
48.0,1251.0,0.05
49.0,1282.0,0.05
50.0,1305.0,0.05
51.0,1321.0,0.05
52.0,1342.0,0.05
53.0,1363.0,0.05
54.0,1390.0,0.05
55.0,1407.0,0.05
56.0,1407.0,0.05
57.0,1443.0,0.05
58.0,1465.0,0.05
59.0,1485.0,0.05
60.0,1490.0,0.05
61.0,1519.0,0.05
62.0,1541.0,0.05
63.0,1541.0,0.05
64.0,1598.0,0.05
65.0,1613.0,0.05
66.0,1626.0,0.05
67.0,1634.0,0.05
68.0,1662.0,0.05
69.0,1680.0,0.05
70.0,1688.0,0.05
71.0,1714.0,0.05
72.0,1734.0,0.05
73.0,1744.0,0.05
74.0,1758.0,0.05
75.0,1771.0,0.05
76.0,1794.0,0.05
77.0,1802.0,0.05
78.0,1818.0,0.05
79.0,1836.0,0.05
80.0,1836.0,0.05
81.0,1850.0,0.05
82.0,1854.0,0.05
83.0,1877.0,0.05
84.0,1893.0,0.05
85.0,1911.0,0.05
86.0,1921.0,0.05
87.0,1932.0,0.05
88.0,1938.0,0.05
89.0,1945.0,0.05
90.0,1956.0,0.05
91.0,1965.0,0.05
92.0,1970.0,0.05
93.0,1978.0,0.05
94.0,1985.0,0.05
95.0,1988.0,0.05
96.0,1991.0,0.05
97.0,1996.0,0.05
98.0,2020.0,0.05
99.0,2027.0,0.05
100.0,2033.0,0.05
101.0,2039.0,0.05
102.0,2039.0,0.05
103.0,2040.0,0.05
104.0,2045.0,0.05
105.0,2050.0,0.05
106.0,2050.0,0.05
107.0,2067.0,0.05
108.0,2067.0,0.05
109.0,2069.0,0.05
110.0,2073.0,0.05
111.0,2080.0,0.05
112.0,2083.0,0.05
113.0,2083.0,0.05
114.0,2084.0,0.05
115.0,2088.0,0.05
116.0,2099.0,0.05
117.0,2104.0,0.05
118.0,2109.0,0.05
119.0,2113.0,0.05
120.0,2113.0,0.05
121.0,2122.0,0.05
122.0,2126.0,0.05
123.0,2128.0,0.05
124.0,2138.0,0.05
125.0,2144.0,0.05
126.0,2153.0,0.05
127.0,2153.0,0.05
128.0,2162.0,0.05
129.0,2168.0,0.05
130.0,2169.0,0.05
131.0,2179.0,0.05
132.0,2185.0,0.05
133.0,2190.0,0.05
134.0,2190.0,0.05
135.0,2199.0,0.05
136.0,2202.0,0.05
137.0,2202.0,0.05
138.0,2203.0,0.05
139.0,2210.0,0.05
140.0,2214.0,0.05
141.0,2214.0,0.05
142.0,2226.0,0.05
143.0,2233.0,0.05
144.0,2236.0,0.05
145.0,2280.0,0.05
146.0,2283.0,0.05
147.0,2284.0,0.05
148.0,2284.0,0.05
149.0,2296.0,0.05
150.0,2303.0,0.05
151.0,2307.0,0.05
152.0,2311.0,0.05
153.0,2318.0,0.05
154.0,2327.0,0.05
155.0,2327.0,0.05
156.0,2336.0,0.05
157.0,2339.0,0.05
158.0,2341.0,0.05
159.0,2346.0,0.05
160.0,2359.0,0.05
161.0,2361.0,0.05
162.0,2361.0,0.05
163.0,2372.0,0.05
164.0,2381.0,0.05
165.0,2391.0,0.05
166.0,2395.0,0.05
167.0,2407.0,0.05
168.0,2407.0,0.05
169.0,2407.0,0.05
170.0,2411.0,0.05
171.0,2441.0,0.05
172.0,2447.0,0.05
173.0,2455.0,0.05
174.0,2467.0,0.05
175.0,2467.0,0.05
176.0,2467.0,0.05
177.0,2467.0,0.05
178.0,2489.0,0.05
179.0,2496.0,0.05
180.0,2503.0,0.05
181.0,2512.0,0.05
182.0,2512.0,0.05
183.0,2512.0,0.05
184.0,2520.0,0.05
185.0,2537.0,0.05
186.0,2538.0,0.05
187.0,2544.0,0.05
188.0,2554.0,0.05
189.0,2554.0,0.05
190.0,2554.0,0.05
191.0,2557.0,0.05
192.0,2569.0,0.05
193.0,2569.0,0.05
194.0,2571.0,0.05
195.0,2571.0,0.05
196.0,2571.0,0.05
197.0,2571.0,0.05
198.0,2577.0,0.05
199.0,2590.0,0.05
200.0,2591.0,0.05
201.0,2595.0,0.05
202.0,2597.0,0.05
203.0,2597.0,0.05
204.0,2597.0,0.05
205.0,2600.0,0.05
206.0,2608.0,0.05
207.0,2610.0,0.05
208.0,2613.0,0.05
209.0,2613.0,0.05
210.0,2613.0,0.05
211.0,2613.0,0.05
212.0,2613.0,0.05
213.0,2616.0,0.05
214.0,2628.0,0.05
