mjd,mag,magerr
0.0,0.0,0.05
1.0,79.0,0.05
2.0,98.0,0.05
3.0,149.0,0.05
4.0,270.0,0.05
5.0,486.0,0.05
6.0,717.0,0.05
7.0,927.0,0.05
8.0,1082.0,0.05
9.0,1177.0,0.05
10.0,1265.0,0.05
11.0,1455.0,0.05
12.0,1676.0,0.05
13.0,1863.0,0.05
14.0,2286.0,0.05
15.0,2286.0,0.05
16.0,2379.0,0.05
17.0,2459.0,0.05
18.0,2665.0,0.05
19.0,2853.0,0.05
20.0,3015.0,0.05
21.0,3152.0,0.05
22.0,3287.0,0.05
23.0,3356.0,0.05
24.0,3408.0,0.05
25.0,3615.0,0.05
26.0,3736.0,0.05
27.0,3820.0,0.05
28.0,3829.0,0.05
29.0,3947.0,0.05
30.0,3985.0,0.05
31.0,4025.0,0.05
32.0,4213.0,0.05
33.0,4328.0,0.05
34.0,4470.0,0.05
35.0,4580.0,0.05
36.0,4682.0,0.05
37.0,4779.0,0.05
38.0,4824.0,0.05
39.0,4984.0,0.05
40.0,5086.0,0.05
41.0,5086.0,0.05
42.0,5319.0,0.05
43.0,5412.0,0.05
44.0,5477.0,0.05
45.0,5515.0,0.05
46.0,5695.0,0.05
47.0,5813.0,0.05
48.0,5923.0,0.05
49.0,6038.0,0.05
50.0,6128.0,0.05
51.0,6198.0,0.05
52.0,6222.0,0.05
53.0,6372.0,0.05
54.0,6508.0,0.05
55.0,6605.0,0.05
56.0,6658.0,0.05
57.0,6673.0,0.05
58.0,6705.0,0.05
59.0,6773.0,0.05
60.0,6897.0,0.05
61.0,6992.0,0.05
62.0,7134.0,0.05
63.0,7223.0,0.05
64.0,7236.0,0.05
65.0,7274.0,0.05
66.0,7319.0,0.05
67.0,7464.0,0.05
68.0,7576.0,0.05
69.0,7685.0,0.05
70.0,7796.0,0.05
71.0,7889.0,0.05
72.0,7921.0,0.05
73.0,7952.0,0.05
74.0,8041.0,0.05
75.0,8117.0,0.05
76.0,8176.0,0.05
77.0,8242.0,0.05
78.0,8288.0,0.05
79.0,8314.0,0.05
80.0,8334.0,0.05
81.0,8409.0,0.05
82.0,8475.0,0.05
83.0,8545.0,0.05
84.0,8604.0,0.05
85.0,8662.0,0.05
86.0,8673.0,0.05
87.0,8698.0,0.05
88.0,8772.0,0.05
89.0,8836.0,0.05
90.0,8873.0,0.05
91.0,8914.0,0.05
92.0,8964.0,0.05
93.0,8985.0,0.05
94.0,8998.0,0.05
95.0,9066.0,0.05
96.0,9088.0,0.05
97.0,9145.0,0.05
98.0,9189.0,0.05
99.0,9221.0,0.05
