mjd,mag,magerr
0.0,0.0,0.05
1.0,40.0,0.05
2.0,106.0,0.05
3.0,201.0,0.05
4.0,261.0,0.05
5.0,400.0,0.05
6.0,620.0,0.05
7.0,754.0,0.05
8.0,870.0,0.05
9.0,1027.0,0.05
10.0,1155.0,0.05
11.0,1310.0,0.05
12.0,1438.0,0.05
13.0,1650.0,0.05
14.0,1823.0,0.05
15.0,1922.0,0.05
16.0,2039.0,0.05
17.0,2149.0,0.05
18.0,2323.0,0.05
19.0,2451.0,0.05
20.0,2595.0,0.05
21.0,2714.0,0.05
22.0,2812.0,0.05
23.0,2872.0,0.05
24.0,2951.0,0.05
25.0,3072.0,0.05
26.0,3171.0,0.05
27.0,3239.0,0.05
28.0,3305.0,0.05
29.0,3372.0,0.05
30.0,3425.0,0.05
31.0,3538.0,0.05
32.0,3622.0,0.05
33.0,3735.0,0.05
34.0,3851.0,0.05
35.0,3992.0,0.05
36.0,4061.0,0.05
37.0,4149.0,0.05
38.0,4235.0,0.05
39.0,4305.0,0.05
40.0,4421.0,0.05
41.0,4538.0,0.05
42.0,4628.0,0.05
43.0,4694.0,0.05
44.0,4768.0,0.05
45.0,4806.0,0.05
46.0,4893.0,0.05
47.0,4943.0,0.05
48.0,4991.0,0.05
49.0,5026.0,0.05
50.0,5074.0,0.05
51.0,5092.0,0.05
52.0,5132.0,0.05
53.0,5215.0,0.05
54.0,5272.0,0.05
55.0,5323.0,0.05
56.0,5372.0,0.05
57.0,5399.0,0.05
58.0,5424.0,0.05
59.0,5463.0,0.05
60.0,5556.0,0.05
61.0,5627.0,0.05
62.0,5627.0,0.05
63.0,5735.0,0.05
64.0,5776.0,0.05
65.0,5800.0,0.05
66.0,5830.0,0.05
67.0,5924.0,0.05
68.0,6027.0,0.05
69.0,6112.0,0.05
70.0,6170.0,0.05
71.0,6219.0,0.05
72.0,6255.0,0.05
73.0,6295.0,0.05
74.0,6377.0,0.05
75.0,6476.0,0.05
76.0,6535.0,0.05
77.0,6592.0,0.05
78.0,6656.0,0.05
79.0,6691.0,0.05
80.0,6742.0,0.05
81.0,6801.0,0.05
82.0,6859.0,0.05
83.0,6968.0,0.05
84.0,7021.0,0.05
85.0,7055.0,0.05
86.0,7071.0,0.05
87.0,7098.0,0.05
88.0,7165.0,0.05
89.0,7235.0,0.05
90.0,7280.0,0.05
91.0,7320.0,0.05
92.0,7352.0,0.05
93.0,7368.0,0.05
94.0,7392.0,0.05
95.0,7412.0,0.05
96.0,7455.0,0.05
97.0,7498.0,0.05
98.0,7528.0,0.05
99.0,7550.0,0.05
100.0,7574.0,0.05
101.0,7589.0,0.05
102.0,7617.0,0.05
103.0,7654.0,0.05
104.0,7682.0,0.05
105.0,7715.0,0.05
106.0,7742.0,0.05
